timestamp,user,src_ip,dest_url,method,status_code,bytes_sent,bytes_received,category
2024-03-02 17:31:06,kjones,10.10.1.105,https://www.microsoft.com/api,POST,200,2804,18611,Normal
2024-03-16 10:28:20,jrivera,10.10.7.103,https://www.salesforce.com/docs,GET,404,2807,33964,Normal
2024-03-24 15:54:28,nnelson,10.10.4.102,https://www.salesforce.com/docs,GET,200,4786,18727,Normal
2024-03-15 16:26:08,rsanders,10.10.9.103,https://www.dropbox.com/login,GET,200,2060,44296,Normal
2024-03-22 16:29:00,mrichardson,10.10.8.103,https://outlook.office365.com/docs,GET,304,3828,5105,Normal
2024-03-28 15:29:08,nnelson,10.10.4.102,https://www.salesforce.com/docs,POST,200,3064,21149,Normal
2024-03-22 09:00:57,sturner,10.10.5.102,https://www.salesforce.com/login,GET,200,2697,12026,Normal
2024-03-17 13:13:03,qperez,10.10.4.105,https://www.linkedin.com/search,GET,200,417,6809,Normal
2024-03-18 09:50:31,rthompson,10.10.2.101,https://www.google.com/api,GET,304,4543,29223,Normal
2024-03-03 17:16:20,kjones,10.10.1.105,https://teams.microsoft.com/,GET,200,3385,29339,Normal
2024-03-20 15:03:47,iwalker,10.10.3.102,https://www.salesforce.com/,GET,304,1330,35142,Normal
2024-03-01 09:49:53,jsmith,10.10.1.101,https://outlook.office365.com/,GET,404,2358,37970,Normal
2024-03-05 13:00:42,tphillips,10.10.5.103,https://www.salesforce.com/docs,GET,200,748,6592,Normal
2024-03-08 15:08:20,eharris,10.10.2.105,https://portal.azure.com/,GET,200,3668,33374,Normal
2024-03-03 10:31:58,ptaylor,10.10.1.103,https://portal.azure.com/api,GET,200,1880,42405,Normal
2024-03-11 11:20:56,hmurphy,10.10.7.101,https://www.google.com/,GET,304,4239,49757,Normal
2024-03-28 16:54:37,iwalker,10.10.3.102,https://www.dropbox.com/search,POST,404,797,1115,Normal
2024-03-09 16:05:00,wevans,10.10.5.106,https://teams.microsoft.com/login,GET,404,1371,32234,Normal
2024-03-06 16:06:41,rsanders,10.10.9.103,https://trello.com/docs,GET,404,268,35984,Normal
2024-03-17 17:38:53,mrichardson,10.10.8.103,https://teams.microsoft.com/docs,GET,404,4122,38992,Normal
2024-03-07 09:06:23,kjones,10.10.1.105,https://www.dropbox.com/,GET,404,3382,7785,Normal
2024-03-04 12:31:06,yedwards,10.10.5.108,https://www.linkedin.com/search,GET,200,4476,35527,Normal
2024-03-14 10:54:11,qkelly,10.10.9.102,https://portal.azure.com/search,GET,200,1493,4109,Normal
2024-03-18 15:07:37,nwood,10.10.8.104,https://www.linkedin.com/search,GET,200,2751,7776,Normal
2024-03-24 09:45:51,sprice,10.10.9.104,https://github.com/,GET,200,1813,19897,Normal
2024-03-28 15:37:25,rsanders,10.10.9.103,https://www.dropbox.com/docs,GET,200,938,39834,Normal
2024-03-05 10:36:59,sprice,10.10.9.104,https://www.microsoft.com/docs,GET,404,1543,6222,Normal
2024-03-23 11:32:50,rroberts,10.10.5.101,https://stackoverflow.com/docs,GET,200,1705,23644,Normal
2024-03-08 08:42:52,dreed,10.10.6.103,https://outlook.office365.com/login,GET,200,3063,42081,Normal
2024-03-19 08:45:43,mbaker,10.10.4.101,https://stackoverflow.com/,GET,404,3149,27602,Normal
2024-03-14 15:31:18,rthompson,10.10.2.101,https://slack.com/,GET,200,4960,27470,Normal
2024-03-10 12:21:02,fclark,10.10.2.106,https://github.com/search,GET,200,710,45059,Normal
2024-03-08 16:36:35,cwhite,10.10.2.103,https://www.office.com/,GET,200,1610,14109,Normal
2024-03-07 16:37:00,pbrooks,10.10.9.101,https://www.salesforce.com/,GET,404,3316,21996,Normal
2024-03-02 09:17:52,hmurphy,10.10.7.101,https://www.salesforce.com/docs,GET,200,1055,36879,Normal
2024-03-12 16:15:38,fmorgan,10.10.6.105,https://www.office.com/login,GET,304,2118,6685,Normal
2024-03-12 16:46:04,rsanders,10.10.9.103,https://www.microsoft.com/search,GET,200,2227,45971,Normal
2024-03-16 11:45:14,pmitchell,10.10.4.104,https://stackoverflow.com/api,GET,200,4408,20027,Normal
2024-03-01 14:56:32,rthompson,10.10.2.101,https://teams.microsoft.com/docs,GET,404,4897,19291,Normal
2024-03-30 09:47:16,jrivera,10.10.7.103,https://www.office.com/docs,GET,200,4082,42522,Normal
2024-03-21 15:41:01,kjones,10.10.1.105,https://slack.com/docs,POST,200,2480,48291,Normal
2024-03-08 17:46:17,zstewart,10.10.5.109,https://docs.microsoft.com/api,POST,200,4826,3525,Normal
2024-03-23 16:17:36,mwilson,10.10.1.102,https://zoom.us/login,GET,304,1588,34987,Normal
2024-03-18 08:54:13,lbrown,10.10.1.104,https://stackoverflow.com/login,POST,304,2247,2611,Normal
2024-03-28 10:28:01,nwood,10.10.8.104,https://www.microsoft.com/login,GET,200,273,7934,Normal
2024-03-05 11:41:56,pbrooks,10.10.9.101,https://zoom.us/search,POST,200,2931,25222,Normal
2024-03-10 16:20:40,jsmith,10.10.1.101,https://portal.azure.com/docs,GET,200,4804,7317,Normal
2024-03-21 12:28:50,kjones,10.10.1.105,https://trello.com/login,GET,200,2755,25274,Normal
2024-03-14 12:02:27,fmorgan,10.10.6.105,https://www.linkedin.com/docs,GET,404,1067,23819,Normal
2024-03-03 08:34:09,qkelly,10.10.9.102,https://www.google.com/api,POST,200,1046,9193,Normal
2024-03-26 14:00:40,lbrown,10.10.1.104,https://www.linkedin.com/api,POST,200,2093,47987,Normal
2024-03-28 11:31:55,gbell,10.10.6.106,https://www.microsoft.com/docs,GET,200,4488,40857,Normal
2024-03-04 12:26:04,kcox,10.10.8.101,https://docs.microsoft.com/search,GET,200,3905,31700,Normal
2024-03-19 16:31:24,sprice,10.10.9.104,https://www.linkedin.com/docs,GET,404,1930,3833,Normal
2024-03-07 14:20:51,vparker,10.10.5.105,https://www.linkedin.com/login,GET,200,3871,26282,Normal
2024-03-30 09:22:53,ocarter,10.10.4.103,https://teams.microsoft.com/docs,POST,200,1163,45780,Normal
2024-03-03 17:24:35,pmitchell,10.10.4.104,https://www.linkedin.com/docs,GET,200,2725,49259,Normal
2024-03-28 11:20:33,glewis,10.10.2.107,https://zoom.us/,GET,200,4835,12364,Normal
2024-03-10 12:15:34,iwalker,10.10.3.102,https://stackoverflow.com/login,GET,200,2294,5998,Normal
2024-03-05 09:36:56,ibailey,10.10.7.102,https://outlook.office365.com/search,GET,200,4291,25128,Normal
2024-03-27 13:03:31,dlee,10.10.2.104,https://www.microsoft.com/,GET,304,4404,30959,Normal
2024-03-24 10:13:07,crogers,10.10.6.102,https://portal.azure.com/,POST,304,4864,21885,Normal
2024-03-04 10:12:29,rthompson,10.10.2.101,https://www.office.com/login,GET,200,2573,33709,Normal
2024-03-27 16:21:18,ptaylor,10.10.1.103,https://www.linkedin.com/docs,GET,200,3323,17083,Normal
2024-03-16 11:27:04,sprice,10.10.9.104,https://portal.azure.com/login,GET,200,4049,26856,Normal
2024-03-25 10:23:16,nwood,10.10.8.104,https://outlook.office365.com/api,GET,404,2603,24746,Normal
2024-03-11 17:39:07,lward,10.10.8.102,https://www.dropbox.com/search,GET,200,3198,47511,Normal
2024-03-17 15:59:12,fclark,10.10.2.106,https://www.linkedin.com/docs,POST,404,3757,41530,Normal
2024-03-30 14:25:28,wevans,10.10.5.106,https://teams.microsoft.com/login,POST,304,2104,26627,Normal
2024-03-21 15:04:42,hmurphy,10.10.7.101,https://www.office.com/docs,GET,200,1414,43014,Normal
2024-03-16 11:17:08,mwilson,10.10.1.102,https://docs.microsoft.com/,GET,304,206,37915,Normal
2024-03-06 14:02:41,fclark,10.10.2.106,https://github.com/search,GET,200,2857,25152,Normal
2024-03-20 12:00:47,wevans,10.10.5.106,https://www.google.com/api,GET,404,2680,41774,Normal
2024-03-04 09:35:20,zstewart,10.10.5.109,https://docs.microsoft.com/api,GET,304,799,18016,Normal
2024-03-24 10:46:06,kjones,10.10.1.105,https://docs.microsoft.com/api,POST,200,4133,34471,Normal
2024-03-23 13:58:07,ecook,10.10.6.104,https://www.dropbox.com/docs,GET,404,3311,14681,Normal
2024-03-23 15:56:31,mbaker,10.10.4.101,https://www.microsoft.com/api,POST,404,4302,34897,Normal
2024-03-29 15:59:14,fmorgan,10.10.6.105,https://trello.com/api,GET,200,3805,6843,Normal
2024-03-15 16:32:29,pmitchell,10.10.4.104,https://www.salesforce.com/api,GET,404,2678,48620,Normal
2024-03-30 10:06:43,ptaylor,10.10.1.103,https://trello.com/api,GET,200,4122,33135,Normal
2024-03-16 14:01:35,yedwards,10.10.5.108,https://trello.com/login,GET,404,1131,6235,Normal
2024-03-01 09:08:55,lbrown,10.10.1.104,https://slack.com/search,GET,200,3950,46029,Normal
2024-03-19 08:13:44,ocarter,10.10.4.103,https://trello.com/api,POST,304,635,29338,Normal
2024-03-11 13:47:38,rroberts,10.10.5.101,https://www.google.com/docs,GET,200,2991,22701,Normal
2024-03-16 14:17:53,lward,10.10.8.102,https://slack.com/login,GET,200,2319,10412,Normal
2024-03-08 17:28:56,iwalker,10.10.3.102,https://www.linkedin.com/login,GET,200,3554,47900,Normal
2024-03-07 14:58:58,mbaker,10.10.4.101,https://www.microsoft.com/,POST,404,3285,27767,Normal
2024-03-19 15:48:44,xcollins,10.10.5.107,https://www.microsoft.com/login,GET,200,1016,49735,Normal
2024-03-22 14:50:00,asanchez,10.10.5.110,https://www.google.com/login,GET,200,1578,17255,Normal
2024-03-21 11:30:41,crogers,10.10.6.102,https://www.dropbox.com/search,GET,200,3374,6529,Normal
2024-03-01 14:53:44,jsmith,10.10.1.101,https://www.google.com/,GET,200,2685,44396,Normal
2024-03-24 12:33:52,mrichardson,10.10.8.103,https://www.microsoft.com/login,GET,404,3018,12793,Normal
2024-03-14 12:50:42,rroberts,10.10.5.101,https://docs.microsoft.com/search,GET,200,1834,30366,Normal
2024-03-10 17:54:45,glewis,10.10.2.107,https://zoom.us/docs,GET,200,2328,9518,Normal
2024-03-11 12:50:46,ibailey,10.10.7.102,https://www.linkedin.com/search,GET,304,4287,39981,Normal
2024-03-18 17:21:39,fclark,10.10.2.106,https://zoom.us/api,GET,200,2843,23865,Normal
2024-03-12 11:28:10,glewis,10.10.2.107,https://www.salesforce.com/,GET,200,4756,46517,Normal
2024-03-07 11:50:57,tphillips,10.10.5.103,https://www.dropbox.com/search,POST,200,4421,18750,Normal
2024-03-29 09:00:53,qperez,10.10.4.105,https://www.salesforce.com/docs,GET,404,1637,20380,Normal
2024-03-30 12:30:22,wevans,10.10.5.106,https://www.dropbox.com/api,GET,304,2647,18010,Normal
2024-03-13 09:07:13,pmitchell,10.10.4.104,https://www.salesforce.com/login,GET,200,1865,33876,Normal
2024-03-06 16:35:44,mbaker,10.10.4.101,https://stackoverflow.com/docs,GET,200,2613,26022,Normal
2024-03-26 10:33:41,kcox,10.10.8.101,https://www.google.com/docs,POST,200,2497,36616,Normal
2024-03-05 10:46:55,mwilson,10.10.1.102,https://www.salesforce.com/login,GET,200,3235,20516,Normal
2024-03-30 09:11:58,qkelly,10.10.9.102,https://www.microsoft.com/api,GET,200,4454,40173,Normal
2024-03-21 09:04:50,mrichardson,10.10.8.103,https://github.com/docs,GET,200,4155,15891,Normal
2024-03-24 13:24:33,nnelson,10.10.4.102,https://docs.microsoft.com/docs,GET,404,983,29715,Normal
2024-03-22 13:13:35,ladams,10.10.3.105,https://www.salesforce.com/,GET,200,3345,34280,Normal
2024-03-21 16:44:49,kgreen,10.10.3.104,https://www.linkedin.com/api,POST,304,4899,44068,Normal
2024-03-24 10:17:02,cwhite,10.10.2.103,https://stackoverflow.com/api,POST,200,3906,7529,Normal
2024-03-22 10:14:52,wevans,10.10.5.106,https://zoom.us/login,POST,200,4821,4759,Normal
2024-03-16 12:00:52,sturner,10.10.5.102,https://www.microsoft.com/login,GET,200,592,34647,Normal
2024-03-28 09:36:35,dlee,10.10.2.104,https://docs.microsoft.com/search,GET,200,1222,5420,Normal
2024-03-10 14:20:17,fmorgan,10.10.6.105,https://slack.com/search,GET,200,580,5440,Normal
2024-03-03 17:53:05,mrichardson,10.10.8.103,https://www.dropbox.com/search,GET,200,2221,27947,Normal
2024-03-01 16:30:59,qkelly,10.10.9.102,https://stackoverflow.com/api,GET,304,1549,19696,Normal
2024-03-22 13:54:06,gbell,10.10.6.106,https://stackoverflow.com/,GET,200,2292,48610,Normal
2024-03-10 14:44:12,nnelson,10.10.4.102,https://stackoverflow.com/search,GET,200,305,32468,Normal
2024-03-25 14:32:22,ocarter,10.10.4.103,https://www.salesforce.com/search,POST,200,1747,47073,Normal
2024-03-28 17:58:12,nwood,10.10.8.104,https://outlook.office365.com/api,GET,200,2687,39716,Normal
2024-03-25 13:34:04,kjones,10.10.1.105,https://portal.azure.com/login,GET,304,1566,16017,Normal
2024-03-20 11:18:31,zstewart,10.10.5.109,https://stackoverflow.com/api,GET,304,1778,33499,Normal
2024-03-27 12:39:17,rsanders,10.10.9.103,https://docs.microsoft.com/login,GET,200,4732,48431,Normal
2024-03-05 14:23:26,tphillips,10.10.5.103,https://www.microsoft.com/login,POST,304,3779,42369,Normal
2024-03-24 14:31:46,pbrooks,10.10.9.101,https://www.dropbox.com/login,GET,404,509,4551,Normal
2024-03-07 11:45:58,iwalker,10.10.3.102,https://www.google.com/search,GET,404,668,21521,Normal
2024-03-04 14:04:38,nnelson,10.10.4.102,https://github.com/search,GET,304,2822,24154,Normal
2024-03-12 13:58:47,kcox,10.10.8.101,https://www.dropbox.com/api,GET,200,4015,21545,Normal
2024-03-28 17:37:11,xcollins,10.10.5.107,https://stackoverflow.com/docs,GET,200,2981,12075,Normal
2024-03-30 16:17:28,jsmith,10.10.1.101,https://docs.microsoft.com/api,GET,200,977,28309,Normal
2024-03-06 10:44:31,jsmith,10.10.1.101,https://trello.com/,GET,200,1798,41789,Normal
2024-03-28 08:26:45,wevans,10.10.5.106,https://zoom.us/,GET,404,2935,2501,Normal
2024-03-28 14:14:04,sprice,10.10.9.104,https://docs.microsoft.com/,POST,200,4324,34468,Normal
2024-03-08 16:09:08,qperez,10.10.4.105,https://github.com/,GET,404,327,42999,Normal
2024-03-29 14:34:16,lbrown,10.10.1.104,https://teams.microsoft.com/login,POST,304,4406,20495,Normal
2024-03-29 10:54:02,jsmith,10.10.1.101,https://www.office.com/api,GET,304,465,23215,Normal
2024-03-05 11:25:32,bmorris,10.10.6.101,https://stackoverflow.com/,GET,200,263,7417,Normal
2024-03-22 08:12:19,asanchez,10.10.5.110,https://stackoverflow.com/search,GET,200,4896,33346,Normal
2024-03-04 08:34:57,mwilson,10.10.1.102,https://github.com/docs,POST,200,1151,12133,Normal
2024-03-25 16:57:38,vparker,10.10.5.105,https://docs.microsoft.com/login,GET,200,3819,24137,Normal
2024-03-19 17:20:52,kcox,10.10.8.101,https://www.dropbox.com/api,GET,200,3516,15076,Normal
2024-03-23 16:48:54,ucampbell,10.10.5.104,https://www.microsoft.com/,GET,200,581,13179,Normal
2024-03-24 12:40:47,ecook,10.10.6.104,https://www.microsoft.com/api,GET,304,4513,35656,Normal
2024-03-16 08:23:21,vparker,10.10.5.105,https://www.salesforce.com/,POST,200,4438,35752,Normal
2024-03-23 14:34:44,kcox,10.10.8.101,https://portal.azure.com/,GET,200,4079,42526,Normal
2024-03-11 11:17:32,pmitchell,10.10.4.104,https://www.salesforce.com/login,GET,200,1132,37178,Normal
2024-03-12 17:51:35,mwilson,10.10.1.102,https://portal.azure.com/,GET,200,3517,28312,Normal
2024-03-21 14:41:22,fclark,10.10.2.106,https://www.office.com/,GET,404,3135,15457,Normal
2024-03-01 10:47:44,owatson,10.10.8.105,https://github.com/api,GET,200,1482,38886,Normal
2024-03-27 08:31:31,gbell,10.10.6.106,https://teams.microsoft.com/search,GET,304,3175,18690,Normal
2024-03-19 14:57:33,bmorris,10.10.6.101,https://zoom.us/search,GET,200,3532,19632,Normal
2024-03-02 15:48:03,eharris,10.10.2.105,https://www.linkedin.com/search,GET,200,4044,15087,Normal
2024-03-13 09:39:27,glewis,10.10.2.107,https://portal.azure.com/api,GET,304,304,5944,Normal
2024-03-29 16:04:06,nwood,10.10.8.104,https://docs.microsoft.com/search,GET,200,3342,4191,Normal
2024-03-13 14:10:15,pbrooks,10.10.9.101,https://slack.com/,GET,200,2383,8862,Normal
2024-03-15 11:02:28,hrobinson,10.10.3.101,https://www.dropbox.com/docs,GET,200,385,31731,Normal
2024-03-01 11:21:23,rroberts,10.10.5.101,https://portal.azure.com/search,GET,304,3402,33170,Normal
2024-03-22 08:51:25,vparker,10.10.5.105,https://www.microsoft.com/api,GET,200,292,11181,Normal
2024-03-10 11:55:28,amartin,10.10.2.102,https://outlook.office365.com/login,POST,200,1821,17459,Normal
2024-03-16 10:26:35,ecook,10.10.6.104,https://slack.com/docs,POST,200,3811,19326,Normal
2024-03-10 12:18:02,ladams,10.10.3.105,https://zoom.us/docs,POST,200,1573,41605,Normal
2024-03-30 08:43:03,yedwards,10.10.5.108,https://www.google.com/search,POST,200,845,18495,Normal
2024-03-29 17:34:06,lward,10.10.8.102,https://stackoverflow.com/login,POST,200,1825,42725,Normal
2024-03-02 08:46:16,vparker,10.10.5.105,https://zoom.us/docs,POST,304,751,44924,Normal
2024-03-24 09:52:38,crogers,10.10.6.102,https://www.salesforce.com/,GET,304,1766,21687,Normal
2024-03-24 12:34:18,fmorgan,10.10.6.105,https://www.google.com/,POST,200,2578,25992,Normal
2024-03-17 14:25:09,sprice,10.10.9.104,https://www.microsoft.com/search,GET,200,4513,14560,Normal
2024-03-13 08:53:54,iwalker,10.10.3.102,https://www.dropbox.com/api,GET,404,2634,43594,Normal
2024-03-14 13:11:38,bmorris,10.10.6.101,https://teams.microsoft.com/api,POST,200,1354,26122,Normal
2024-03-12 09:22:50,ibailey,10.10.7.102,https://www.dropbox.com/,GET,304,541,19400,Normal
2024-03-03 15:38:36,kgreen,10.10.3.104,https://www.dropbox.com/login,GET,200,1671,18877,Normal
2024-03-28 11:24:00,mbaker,10.10.4.101,https://github.com/login,GET,200,1586,44917,Normal
2024-03-16 09:04:26,sprice,10.10.9.104,https://github.com/login,POST,200,4893,10335,Normal
2024-03-06 10:33:10,eharris,10.10.2.105,https://stackoverflow.com/search,GET,404,495,22472,Normal
2024-03-12 16:25:37,pmitchell,10.10.4.104,https://zoom.us/api,POST,200,3625,43962,Normal
2024-03-28 14:31:54,bmorris,10.10.6.101,https://slack.com/login,GET,304,3976,33762,Normal
2024-03-07 16:34:55,sturner,10.10.5.102,https://stackoverflow.com/search,GET,200,2419,42516,Normal
2024-03-10 14:03:41,ladams,10.10.3.105,https://www.dropbox.com/api,GET,304,3938,6019,Normal
2024-03-29 12:02:52,mrichardson,10.10.8.103,https://portal.azure.com/login,POST,200,702,15252,Normal
2024-03-05 09:28:15,qperez,10.10.4.105,https://outlook.office365.com/,POST,404,1870,22601,Normal
2024-03-09 15:15:14,wevans,10.10.5.106,https://www.dropbox.com/docs,GET,200,4891,45516,Normal
2024-03-16 16:19:17,gbell,10.10.6.106,https://trello.com/api,GET,304,4057,4725,Normal
2024-03-16 13:33:28,sprice,10.10.9.104,https://docs.microsoft.com/docs,GET,200,4775,28742,Normal
2024-03-01 15:18:05,ladams,10.10.3.105,https://www.microsoft.com/search,GET,200,2956,4706,Normal
2024-03-29 11:05:46,cwhite,10.10.2.103,https://zoom.us/docs,GET,404,2504,3318,Normal
2024-03-30 09:22:21,kjones,10.10.1.105,https://www.dropbox.com/login,GET,200,4093,41818,Normal
2024-03-15 14:38:41,tphillips,10.10.5.103,https://zoom.us/api,GET,200,2416,38917,Normal
2024-03-13 09:48:20,kcox,10.10.8.101,https://www.office.com/search,GET,304,513,37862,Normal
2024-03-12 10:39:06,eharris,10.10.2.105,https://www.microsoft.com/,POST,200,4881,29303,Normal
2024-03-15 16:56:00,xcollins,10.10.5.107,https://www.dropbox.com/api,GET,200,345,33419,Normal
2024-03-11 16:04:47,pbrooks,10.10.9.101,https://github.com/,POST,200,1966,25232,Normal
2024-03-29 12:22:14,jscott,10.10.3.103,https://slack.com/login,POST,200,1777,20176,Normal
2024-03-26 08:31:01,jsmith,10.10.1.101,https://stackoverflow.com/login,GET,404,4855,30059,Normal
2024-03-05 16:19:58,mwilson,10.10.1.102,https://stackoverflow.com/docs,POST,200,917,11150,Normal
2024-03-05 08:37:06,fclark,10.10.2.106,https://www.google.com/search,GET,200,629,39841,Normal
2024-03-24 12:58:30,jscott,10.10.3.103,https://stackoverflow.com/docs,POST,200,3284,18375,Normal
2024-03-11 15:16:50,jscott,10.10.3.103,https://outlook.office365.com/api,POST,200,2755,42375,Normal
2024-03-28 17:28:23,asanchez,10.10.5.110,https://portal.azure.com/search,GET,200,905,34128,Normal
2024-03-23 12:07:26,nwood,10.10.8.104,https://slack.com/docs,GET,200,4585,37967,Normal
2024-03-03 11:02:14,jscott,10.10.3.103,https://www.linkedin.com/api,GET,200,3093,7672,Normal
2024-03-24 11:01:30,ptaylor,10.10.1.103,https://portal.azure.com/search,GET,200,3756,3776,Normal
2024-03-05 10:18:32,dreed,10.10.6.103,https://www.office.com/docs,GET,200,2482,43892,Normal
2024-03-02 09:33:13,ibailey,10.10.7.102,https://trello.com/login,GET,404,4529,19827,Normal
2024-03-15 13:17:37,ptaylor,10.10.1.103,https://stackoverflow.com/docs,GET,404,2823,23770,Normal
2024-03-27 16:37:09,bmorris,10.10.6.101,https://stackoverflow.com/search,GET,304,2847,6141,Normal
2024-03-12 17:47:48,amartin,10.10.2.102,https://www.salesforce.com/docs,GET,304,3524,30149,Normal
2024-03-04 08:50:35,asanchez,10.10.5.110,https://www.microsoft.com/docs,GET,200,3382,26300,Normal
2024-03-06 11:45:25,asanchez,10.10.5.110,https://www.linkedin.com/api,GET,200,557,45133,Normal
2024-03-03 17:44:31,eharris,10.10.2.105,https://zoom.us/,POST,200,3818,13110,Normal
2024-03-28 08:46:21,qperez,10.10.4.105,https://teams.microsoft.com/login,GET,200,1005,5075,Normal
2024-03-21 16:54:58,pbrooks,10.10.9.101,https://zoom.us/login,GET,200,2606,5375,Normal
2024-03-25 17:07:50,ecook,10.10.6.104,https://outlook.office365.com/docs,POST,200,2399,10094,Normal
2024-03-24 08:36:06,jrivera,10.10.7.103,https://www.google.com/search,GET,200,1984,47321,Normal
2024-03-12 15:56:41,mrichardson,10.10.8.103,https://www.dropbox.com/api,GET,200,1764,18915,Normal
2024-03-10 08:35:24,ptaylor,10.10.1.103,https://trello.com/,POST,200,4310,18165,Normal
2024-03-06 15:17:45,pbrooks,10.10.9.101,https://teams.microsoft.com/search,POST,200,2247,26727,Normal
2024-03-17 13:59:05,mrichardson,10.10.8.103,https://teams.microsoft.com/,POST,200,3078,13461,Normal
2024-03-17 12:47:02,vparker,10.10.5.105,https://portal.azure.com/api,POST,200,4095,7063,Normal
2024-03-08 10:52:26,tphillips,10.10.5.103,https://outlook.office365.com/,POST,200,4750,25140,Normal
2024-03-07 16:39:11,mbaker,10.10.4.101,https://portal.azure.com/docs,GET,200,2933,34012,Normal
2024-03-29 14:28:28,pmitchell,10.10.4.104,https://docs.microsoft.com/api,GET,200,3583,46060,Normal
2024-03-17 15:32:21,qkelly,10.10.9.102,https://github.com/login,GET,200,1638,29858,Normal
2024-03-02 12:06:51,fmorgan,10.10.6.105,https://www.dropbox.com/docs,POST,200,2534,5478,Normal
2024-03-15 17:25:10,qkelly,10.10.9.102,https://www.microsoft.com/api,POST,200,3224,23154,Normal
2024-03-07 17:27:35,rthompson,10.10.2.101,https://zoom.us/search,GET,200,2759,3909,Normal
2024-03-09 15:40:03,iwalker,10.10.3.102,https://slack.com/login,GET,200,4123,10523,Normal
2024-03-30 12:53:50,yedwards,10.10.5.108,https://docs.microsoft.com/,GET,200,3030,18595,Normal
2024-03-22 16:54:30,jsmith,10.10.1.101,https://zoom.us/login,GET,304,1738,9381,Normal
2024-03-09 16:48:38,rroberts,10.10.5.101,https://www.salesforce.com/api,POST,200,1242,1566,Normal
2024-03-01 16:34:44,jsmith,10.10.1.101,https://www.google.com/,GET,404,355,8328,Normal
2024-03-06 09:48:49,sprice,10.10.9.104,https://stackoverflow.com/login,POST,200,438,26837,Normal
2024-03-26 13:45:22,sprice,10.10.9.104,https://www.linkedin.com/,GET,404,3624,47613,Normal
2024-03-04 14:58:01,iwalker,10.10.3.102,https://www.dropbox.com/api,GET,304,3692,14368,Normal
2024-03-08 08:41:12,pmitchell,10.10.4.104,https://www.google.com/,GET,404,4800,48482,Normal
2024-03-04 11:49:24,sturner,10.10.5.102,https://slack.com/search,GET,200,675,14314,Normal
2024-03-06 13:25:26,sprice,10.10.9.104,https://www.microsoft.com/api,GET,200,4301,5851,Normal
2024-03-10 16:19:17,mrichardson,10.10.8.103,https://www.microsoft.com/login,GET,200,1053,22050,Normal
2024-03-07 13:39:24,ibailey,10.10.7.102,https://www.linkedin.com/api,POST,404,4793,34117,Normal
2024-03-27 12:35:01,yedwards,10.10.5.108,https://www.office.com/docs,GET,200,2841,13122,Normal
2024-03-15 17:05:56,amartin,10.10.2.102,https://slack.com/,GET,404,849,28775,Normal
2024-03-17 14:31:54,iwalker,10.10.3.102,https://stackoverflow.com/search,POST,200,2107,36207,Normal
2024-03-16 17:18:28,mrichardson,10.10.8.103,https://zoom.us/search,GET,304,2183,11701,Normal
2024-03-18 15:35:54,mbaker,10.10.4.101,https://stackoverflow.com/api,POST,200,2725,15396,Normal
2024-03-28 15:58:40,pmitchell,10.10.4.104,https://docs.microsoft.com/login,POST,304,1527,5913,Normal
2024-03-17 17:20:19,amartin,10.10.2.102,https://trello.com/api,GET,200,4448,31500,Normal
2024-03-01 09:32:47,dreed,10.10.6.103,https://www.google.com/api,GET,200,1838,16594,Normal
2024-03-29 13:43:21,pbrooks,10.10.9.101,https://zoom.us/docs,GET,304,1747,2240,Normal
2024-03-23 11:20:11,pbrooks,10.10.9.101,https://portal.azure.com/search,POST,304,1668,15045,Normal
2024-03-30 12:46:42,gbell,10.10.6.106,https://teams.microsoft.com/,GET,404,4475,1269,Normal
2024-03-19 17:57:02,fclark,10.10.2.106,https://slack.com/login,GET,304,661,40399,Normal
2024-03-18 15:17:36,ecook,10.10.6.104,https://zoom.us/docs,GET,200,3898,43944,Normal
2024-03-21 14:29:00,sprice,10.10.9.104,https://outlook.office365.com/,GET,200,2742,31154,Normal
2024-03-17 09:08:13,kjones,10.10.1.105,https://www.microsoft.com/,GET,200,1911,12771,Normal
2024-03-01 15:55:06,eharris,10.10.2.105,https://zoom.us/api,GET,200,2946,38778,Normal
2024-03-14 09:46:12,rsanders,10.10.9.103,https://stackoverflow.com/,GET,200,2330,38313,Normal
2024-03-02 14:09:50,dlee,10.10.2.104,https://zoom.us/docs,GET,200,2060,6466,Normal
2024-03-11 11:39:22,lward,10.10.8.102,https://stackoverflow.com/search,POST,200,2175,47845,Normal
2024-03-15 16:59:23,hmurphy,10.10.7.101,https://www.linkedin.com/,POST,200,2351,9859,Normal
2024-03-24 11:24:58,jscott,10.10.3.103,https://www.office.com/,GET,404,3777,49851,Normal
2024-03-16 12:15:22,bmorris,10.10.6.101,https://portal.azure.com/,GET,200,2478,44428,Normal
2024-03-23 09:22:44,ocarter,10.10.4.103,https://slack.com/search,GET,200,2944,35654,Normal
2024-03-03 09:55:00,eharris,10.10.2.105,https://teams.microsoft.com/api,GET,304,818,3201,Normal
2024-03-12 17:19:37,dreed,10.10.6.103,https://outlook.office365.com/docs,GET,200,2877,14462,Normal
2024-03-08 14:37:42,lward,10.10.8.102,https://github.com/docs,GET,200,2031,15828,Normal
2024-03-15 08:23:35,pbrooks,10.10.9.101,https://www.office.com/login,GET,200,1529,30934,Normal
2024-03-30 14:24:02,mbaker,10.10.4.101,https://www.google.com/api,GET,200,2887,14062,Normal
