timestamp,action,protocol,src_ip,src_port,dst_ip,dst_port,bytes_sent,bytes_received,rule,category
2024-03-30 09:27:08,ALLOW,TCP,10.10.6.105,53923,93.184.52.182,443,3458,14433,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 11:48:28,ALLOW,TCP,10.10.3.101,50436,93.184.103.147,80,4972,20713,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 10:40:16,ALLOW,TCP,10.10.1.102,54566,93.184.84.191,8080,3529,45914,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 14:01:22,ALLOW,TCP,10.10.9.104,62480,93.184.46.141,443,314,30678,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 14:33:49,ALLOW,TCP,10.10.5.106,62400,93.184.150.81,443,2575,11764,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 13:07:25,ALLOW,TCP,10.10.1.101,53069,93.184.129.69,443,408,23774,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 15:20:36,ALLOW,TCP,10.10.5.104,51069,93.184.137.73,443,308,38084,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 15:32:12,ALLOW,TCP,10.10.2.105,59453,93.184.31.16,443,3110,35995,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 11:24:55,ALLOW,TCP,10.10.1.103,49268,93.184.182.154,443,844,45085,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 17:01:56,ALLOW,TCP,10.10.4.105,55507,93.184.170.59,80,3216,28309,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 16:06:04,ALLOW,TCP,10.10.9.104,49696,93.184.199.109,443,745,46848,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 11:26:10,ALLOW,TCP,10.10.2.106,62376,93.184.200.15,8080,466,18981,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 13:36:15,ALLOW,TCP,10.10.5.103,51087,93.184.117.2,443,3312,4855,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 09:54:27,ALLOW,TCP,10.10.5.105,51221,93.184.147.45,8080,2340,1456,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 14:57:56,ALLOW,TCP,10.10.5.110,58755,93.184.199.118,8080,2455,11928,OUTBOUND_WEB_ALLOW,Normal
2024-03-28 16:59:00,ALLOW,TCP,10.10.9.104,55258,93.184.88.26,443,3761,31868,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 17:50:58,ALLOW,TCP,10.10.2.106,63380,93.184.75.143,443,2708,12271,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 10:18:03,ALLOW,TCP,10.10.3.104,62861,93.184.186.122,443,1114,13456,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 12:47:41,ALLOW,TCP,10.10.9.102,63993,93.184.20.5,443,2389,13360,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 09:09:45,ALLOW,TCP,10.10.5.107,63350,93.184.105.45,80,4527,45223,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 16:24:21,ALLOW,TCP,10.10.3.105,58216,93.184.22.86,443,4311,48126,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 11:41:16,ALLOW,TCP,10.10.2.104,56750,93.184.31.104,80,3253,31077,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 17:11:35,ALLOW,TCP,10.10.7.101,64416,93.184.150.51,443,1783,28838,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 13:44:58,ALLOW,TCP,10.10.7.102,49590,93.184.43.150,443,4499,18845,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 11:26:57,ALLOW,TCP,10.10.3.101,50183,93.184.46.151,443,4754,16843,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 14:46:17,ALLOW,TCP,10.10.6.104,61183,93.184.2.194,8080,2195,44356,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 12:44:01,ALLOW,TCP,10.10.2.106,54880,93.184.54.106,8080,1310,32426,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 08:15:02,ALLOW,TCP,10.10.3.101,58181,93.184.7.32,8080,4719,26338,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 11:36:54,ALLOW,TCP,10.10.2.101,55256,93.184.103.170,8080,4421,42169,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 17:41:15,ALLOW,TCP,10.10.9.101,49406,93.184.22.136,80,3373,31989,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 08:50:41,ALLOW,TCP,10.10.2.103,54318,93.184.24.3,80,2184,34373,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 13:07:25,ALLOW,TCP,10.10.6.103,51777,93.184.136.168,443,2180,36587,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 17:20:25,ALLOW,TCP,10.10.6.101,49567,93.184.103.7,8080,1448,14399,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 16:47:11,ALLOW,TCP,10.10.3.103,51138,93.184.177.31,8080,3784,41780,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 17:43:10,ALLOW,TCP,10.10.2.107,54361,93.184.97.150,443,332,17108,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 12:13:22,ALLOW,TCP,10.10.2.103,64644,93.184.164.117,443,1471,33788,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 10:00:25,ALLOW,TCP,10.10.2.106,60880,93.184.171.11,443,481,33216,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 08:21:37,ALLOW,TCP,10.10.2.104,50546,93.184.56.188,443,2836,16314,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 17:41:28,ALLOW,TCP,10.10.9.104,52641,93.184.15.105,443,4569,25000,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 13:02:54,ALLOW,TCP,10.10.4.105,60496,93.184.34.198,443,1029,16557,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 13:47:53,ALLOW,TCP,10.10.5.109,62626,93.184.164.57,8080,1686,24957,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 11:23:53,ALLOW,TCP,10.10.5.106,56134,93.184.73.111,443,217,13130,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 16:49:13,ALLOW,TCP,10.10.2.102,61697,93.184.197.112,8080,1409,14864,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 14:27:54,ALLOW,TCP,10.10.3.104,60434,93.184.26.86,8080,1869,5571,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 16:01:27,ALLOW,TCP,10.10.4.102,54430,93.184.73.67,443,1821,3360,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 14:46:31,ALLOW,TCP,10.10.9.102,53308,93.184.54.122,80,4635,47915,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 16:36:14,ALLOW,TCP,10.10.2.101,50102,93.184.124.152,443,3078,1721,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 10:00:53,ALLOW,TCP,10.10.2.102,59186,93.184.148.166,443,1397,8038,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 12:02:46,ALLOW,TCP,10.10.2.105,61307,93.184.8.71,80,3443,27275,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 10:59:30,ALLOW,TCP,10.10.3.102,61218,93.184.75.86,8080,1356,39648,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 14:00:03,ALLOW,TCP,10.10.1.104,64757,93.184.44.127,443,3965,12733,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 16:45:59,ALLOW,TCP,10.10.5.105,63071,93.184.72.60,8080,4877,43800,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 08:12:08,ALLOW,TCP,10.10.5.102,55604,93.184.154.133,443,2856,19781,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 09:01:16,ALLOW,TCP,10.10.2.101,62947,93.184.106.111,443,4211,1117,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 16:54:18,ALLOW,TCP,10.10.5.101,51559,93.184.137.68,443,4074,18891,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 15:00:35,ALLOW,TCP,10.10.6.103,56591,93.184.2.42,8080,1721,3840,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 14:51:23,ALLOW,TCP,10.10.7.102,62515,93.184.118.57,443,2808,6115,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 09:03:41,ALLOW,TCP,10.10.6.103,51132,93.184.88.51,8080,882,15181,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 16:44:14,ALLOW,TCP,10.10.8.102,62807,93.184.13.98,443,1253,7153,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 12:05:02,ALLOW,TCP,10.10.1.103,57343,93.184.173.182,80,2488,48976,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 09:26:42,ALLOW,TCP,10.10.1.105,49167,93.184.163.18,8080,1146,4144,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 08:22:27,ALLOW,TCP,10.10.9.103,51482,93.184.115.62,443,747,30421,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 11:41:41,ALLOW,TCP,10.10.1.101,65402,93.184.73.61,443,1982,24782,OUTBOUND_WEB_ALLOW,Normal
2024-03-25 17:39:33,ALLOW,TCP,10.10.9.101,57389,93.184.119.11,80,2556,43415,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 08:20:19,ALLOW,TCP,10.10.1.103,49590,93.184.192.141,80,4757,37825,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 08:04:28,ALLOW,TCP,10.10.6.103,49706,93.184.145.57,8080,2996,44534,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 14:47:24,ALLOW,TCP,10.10.6.102,58955,93.184.47.39,80,3687,33199,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 10:59:49,ALLOW,TCP,10.10.9.104,54838,93.184.62.71,443,1677,11376,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 12:24:23,ALLOW,TCP,10.10.9.101,57752,93.184.35.153,443,2713,10289,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 14:40:01,ALLOW,TCP,10.10.6.104,60715,93.184.92.12,443,1772,14063,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 13:45:16,ALLOW,TCP,10.10.2.105,61306,93.184.16.30,80,317,2240,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 15:28:15,ALLOW,TCP,10.10.1.103,52799,93.184.63.168,8080,1282,11403,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 16:58:53,ALLOW,TCP,10.10.5.102,59836,93.184.37.121,443,2663,808,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 13:25:19,ALLOW,TCP,10.10.7.101,62615,93.184.151.150,8080,2220,22712,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 10:39:30,ALLOW,TCP,10.10.6.106,58439,93.184.181.175,80,1561,7270,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 17:14:09,ALLOW,TCP,10.10.1.104,62452,93.184.98.199,80,4428,28896,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 10:12:56,ALLOW,TCP,10.10.4.103,57039,93.184.131.47,443,2796,23905,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 17:10:26,ALLOW,TCP,10.10.8.101,63301,93.184.117.78,80,1514,19133,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 15:05:38,ALLOW,TCP,10.10.3.104,64931,93.184.31.29,8080,2535,46972,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 08:42:59,ALLOW,TCP,10.10.6.106,52314,93.184.129.12,443,1831,12418,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 12:13:52,ALLOW,TCP,10.10.5.102,61204,93.184.147.34,443,1573,23391,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 13:55:49,ALLOW,TCP,10.10.5.103,60538,93.184.196.103,80,3452,2836,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 15:00:42,ALLOW,TCP,10.10.3.104,54581,93.184.135.2,443,2234,45719,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 08:29:33,ALLOW,TCP,10.10.8.101,61914,93.184.9.142,80,2708,1676,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 10:10:37,ALLOW,TCP,10.10.5.104,52099,93.184.31.175,443,1325,21264,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 10:30:46,ALLOW,TCP,10.10.9.102,61909,93.184.54.8,443,530,43882,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 17:06:22,ALLOW,TCP,10.10.5.102,60848,93.184.92.60,8080,458,8984,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 15:51:47,ALLOW,TCP,10.10.4.101,53464,93.184.120.41,8080,3213,45540,OUTBOUND_WEB_ALLOW,Normal
2024-03-02 14:58:36,ALLOW,TCP,10.10.1.105,56104,93.184.99.50,443,216,20595,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 15:02:03,ALLOW,TCP,10.10.4.103,50619,93.184.150.16,443,323,1056,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 15:58:54,ALLOW,TCP,10.10.3.102,52563,93.184.152.172,443,3880,36472,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 15:37:39,ALLOW,TCP,10.10.1.105,55475,93.184.119.160,443,3956,9583,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 15:22:51,ALLOW,TCP,10.10.6.103,53552,93.184.138.7,443,1165,5336,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 15:42:17,ALLOW,TCP,10.10.9.103,49608,93.184.128.30,80,3603,30097,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 17:16:33,ALLOW,TCP,10.10.1.102,52272,93.184.100.161,443,1707,15407,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 11:32:48,ALLOW,TCP,10.10.6.104,61435,93.184.83.48,80,3649,37392,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 15:46:07,ALLOW,TCP,10.10.2.101,59536,93.184.142.188,443,1258,46571,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 09:59:53,ALLOW,TCP,10.10.5.110,57687,93.184.120.72,8080,3961,18863,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 14:14:50,ALLOW,TCP,10.10.8.103,56838,93.184.53.61,443,4022,46209,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 13:32:20,ALLOW,TCP,10.10.2.105,63794,93.184.199.106,80,1130,21069,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 14:26:55,ALLOW,TCP,10.10.2.102,54854,93.184.177.51,8080,2669,28216,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 16:26:18,ALLOW,TCP,10.10.6.103,57984,93.184.104.116,443,582,40262,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 11:30:19,ALLOW,TCP,10.10.1.103,53999,93.184.31.140,443,1205,45180,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 10:28:10,ALLOW,TCP,10.10.4.102,50659,93.184.51.115,443,822,19773,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 08:27:28,ALLOW,TCP,10.10.3.104,49963,93.184.56.191,443,1485,11917,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 16:04:56,ALLOW,TCP,10.10.5.109,56160,93.184.45.173,443,1258,19273,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 11:02:11,ALLOW,TCP,10.10.2.102,55881,93.184.3.19,443,1559,19259,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 13:36:11,ALLOW,TCP,10.10.5.102,64148,93.184.23.193,80,1814,42817,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 16:30:59,ALLOW,TCP,10.10.6.106,54368,93.184.113.2,80,1266,14845,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 11:21:15,ALLOW,TCP,10.10.3.103,55657,93.184.7.96,80,3029,25144,OUTBOUND_WEB_ALLOW,Normal
2024-03-09 12:35:23,ALLOW,TCP,10.10.4.105,55974,93.184.21.12,443,2540,17544,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 12:21:02,ALLOW,TCP,10.10.8.102,49606,93.184.86.179,8080,2156,18098,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 13:10:06,ALLOW,TCP,10.10.3.103,56476,93.184.30.199,8080,1204,27338,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 08:28:12,ALLOW,TCP,10.10.1.102,58901,93.184.72.45,443,4849,26583,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 10:12:27,ALLOW,TCP,10.10.5.101,57943,93.184.182.134,80,1643,33118,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 14:22:29,ALLOW,TCP,10.10.5.105,56212,93.184.183.9,443,2377,36042,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 17:19:34,ALLOW,TCP,10.10.3.101,61484,93.184.153.196,443,2048,34604,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 13:18:44,ALLOW,TCP,10.10.3.101,54106,93.184.190.24,443,3703,33091,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 10:44:11,ALLOW,TCP,10.10.6.104,57073,93.184.186.35,8080,292,20053,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 11:04:01,ALLOW,TCP,10.10.2.104,58138,93.184.154.66,443,3043,2608,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 11:07:59,ALLOW,TCP,10.10.2.106,59613,93.184.21.168,443,3016,47581,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 11:14:45,ALLOW,TCP,10.10.5.102,64135,93.184.150.62,443,4873,5549,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 08:00:28,ALLOW,TCP,10.10.2.103,62517,93.184.155.104,8080,3292,7915,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 08:29:20,ALLOW,TCP,10.10.2.105,56141,93.184.34.7,80,288,15104,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 12:45:13,ALLOW,TCP,10.10.9.103,49197,93.184.45.25,443,2867,1516,OUTBOUND_WEB_ALLOW,Normal
2024-03-19 17:19:24,ALLOW,TCP,10.10.8.101,60292,93.184.186.129,443,3332,32593,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 16:09:00,ALLOW,TCP,10.10.4.104,65235,93.184.107.71,443,298,39628,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 16:42:16,ALLOW,TCP,10.10.5.101,58141,93.184.64.126,80,990,27606,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 13:03:25,ALLOW,TCP,10.10.6.103,61848,93.184.114.162,8080,1165,17672,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 15:18:05,ALLOW,TCP,10.10.8.104,54803,93.184.100.44,80,1232,39179,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 12:03:52,ALLOW,TCP,10.10.5.108,53068,93.184.184.56,8080,3595,44595,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 17:09:49,ALLOW,TCP,10.10.9.103,63757,93.184.174.68,80,3824,31330,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 10:57:01,ALLOW,TCP,10.10.2.107,56547,93.184.190.1,443,500,28685,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 15:35:58,ALLOW,TCP,10.10.6.103,59870,93.184.106.1,443,3933,36281,OUTBOUND_WEB_ALLOW,Normal
2024-03-24 17:22:07,ALLOW,TCP,10.10.3.105,59638,93.184.170.91,443,3987,13660,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 14:14:30,ALLOW,TCP,10.10.5.108,60317,93.184.151.58,443,3180,47695,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 15:36:44,ALLOW,TCP,10.10.1.105,58392,93.184.2.2,443,4147,3999,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 13:13:45,ALLOW,TCP,10.10.5.107,51130,93.184.51.129,8080,1543,47701,OUTBOUND_WEB_ALLOW,Normal
2024-03-22 08:20:39,ALLOW,TCP,10.10.8.101,52226,93.184.5.112,80,2058,2055,OUTBOUND_WEB_ALLOW,Normal
2024-03-06 08:26:26,ALLOW,TCP,10.10.6.105,63665,93.184.12.163,8080,1955,1347,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 15:48:05,ALLOW,TCP,10.10.4.105,55829,93.184.47.108,443,3298,32674,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 16:17:47,ALLOW,TCP,10.10.2.107,59044,93.184.79.153,443,4461,24129,OUTBOUND_WEB_ALLOW,Normal
2024-03-13 11:44:23,ALLOW,TCP,10.10.5.106,61036,93.184.63.51,443,3294,25628,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 16:59:27,ALLOW,TCP,10.10.1.101,64583,93.184.36.181,443,3685,32752,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 09:25:33,ALLOW,TCP,10.10.3.103,50889,93.184.157.171,443,2574,35309,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 09:09:52,ALLOW,TCP,10.10.4.104,56584,93.184.196.108,80,1683,36960,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 13:26:02,ALLOW,TCP,10.10.3.104,63843,93.184.66.78,443,573,17102,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 16:22:32,ALLOW,TCP,10.10.1.102,53136,93.184.18.112,8080,2367,35778,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 16:23:49,ALLOW,TCP,10.10.2.107,55486,93.184.98.54,80,2786,6420,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 10:50:51,ALLOW,TCP,10.10.1.104,56997,93.184.99.122,8080,4705,15934,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 14:19:20,ALLOW,TCP,10.10.1.103,54065,93.184.111.170,443,4682,47607,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 08:04:30,ALLOW,TCP,10.10.5.101,58229,93.184.146.95,80,2801,23429,OUTBOUND_WEB_ALLOW,Normal
2024-03-23 17:30:22,ALLOW,TCP,10.10.1.105,63068,93.184.171.8,443,2821,38352,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 13:56:23,ALLOW,TCP,10.10.2.102,63090,93.184.40.137,443,4528,43998,OUTBOUND_WEB_ALLOW,Normal
2024-03-03 09:18:22,ALLOW,TCP,10.10.2.103,58395,93.184.165.35,8080,3522,24575,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 10:42:24,ALLOW,TCP,10.10.5.103,60114,93.184.172.88,8080,2467,1613,OUTBOUND_WEB_ALLOW,Normal
2024-03-11 09:30:50,ALLOW,TCP,10.10.3.104,57184,93.184.193.171,443,1876,14147,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 08:36:22,ALLOW,TCP,10.10.5.108,54185,93.184.19.47,443,4075,2397,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 16:19:27,ALLOW,TCP,10.10.5.105,61670,93.184.114.124,443,3374,48252,OUTBOUND_WEB_ALLOW,Normal
2024-03-07 11:19:36,ALLOW,TCP,10.10.7.103,63542,93.184.175.121,8080,340,45416,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 16:56:38,ALLOW,TCP,10.10.5.101,55535,93.184.53.141,443,4155,20604,OUTBOUND_WEB_ALLOW,Normal
2024-03-04 17:12:07,ALLOW,TCP,10.10.8.102,63958,93.184.141.192,8080,4528,10187,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 12:35:22,ALLOW,TCP,10.10.5.107,59398,93.184.73.147,443,1241,49614,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 15:12:13,ALLOW,TCP,10.10.2.104,53989,93.184.46.144,8080,4469,12459,OUTBOUND_WEB_ALLOW,Normal
2024-03-27 13:58:07,ALLOW,TCP,10.10.8.105,53911,93.184.84.92,80,604,17947,OUTBOUND_WEB_ALLOW,Normal
2024-03-08 16:37:42,ALLOW,TCP,10.10.3.101,56299,93.184.163.16,8080,4953,9895,OUTBOUND_WEB_ALLOW,Normal
2024-03-26 12:21:35,ALLOW,TCP,10.10.7.102,60939,93.184.132.111,80,2222,551,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 12:54:44,ALLOW,TCP,10.10.6.104,55261,93.184.25.42,80,1502,7794,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 15:06:26,ALLOW,TCP,10.10.5.107,59702,93.184.34.30,443,1187,31649,OUTBOUND_WEB_ALLOW,Normal
2024-03-05 10:56:52,ALLOW,TCP,10.10.7.102,63050,93.184.39.100,443,562,37453,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 12:37:37,ALLOW,TCP,10.10.5.107,62886,93.184.93.46,443,2584,21231,OUTBOUND_WEB_ALLOW,Normal
2024-03-10 09:14:19,ALLOW,TCP,10.10.5.110,56428,93.184.112.91,443,1989,28014,OUTBOUND_WEB_ALLOW,Normal
2024-03-30 12:08:02,ALLOW,TCP,10.10.5.109,65533,93.184.68.84,443,4683,29321,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 08:06:44,ALLOW,TCP,10.10.1.103,51748,93.184.189.10,443,619,10202,OUTBOUND_WEB_ALLOW,Normal
2024-03-25 14:23:40,ALLOW,TCP,10.10.9.104,54527,93.184.136.46,443,2072,24887,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 16:08:09,ALLOW,TCP,10.10.6.104,62181,93.184.47.145,443,3378,39694,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 14:05:15,ALLOW,TCP,10.10.4.105,62650,93.184.151.163,443,4590,3071,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 16:39:51,ALLOW,TCP,10.10.2.104,54742,93.184.24.98,443,4416,26754,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 10:49:48,ALLOW,TCP,10.10.5.104,54445,93.184.27.32,443,281,22072,OUTBOUND_WEB_ALLOW,Normal
2024-03-17 14:44:12,ALLOW,TCP,10.10.9.104,60483,93.184.17.143,443,474,16356,OUTBOUND_WEB_ALLOW,Normal
2024-03-25 10:33:10,ALLOW,TCP,10.10.3.103,51650,93.184.155.139,443,1045,35712,OUTBOUND_WEB_ALLOW,Normal
2024-03-16 08:00:08,ALLOW,TCP,10.10.4.104,50114,93.184.9.44,8080,783,10895,OUTBOUND_WEB_ALLOW,Normal
2024-03-21 12:30:04,ALLOW,TCP,10.10.1.103,56605,93.184.76.120,443,984,49734,OUTBOUND_WEB_ALLOW,Normal
2024-03-20 16:47:53,ALLOW,TCP,10.10.8.101,55262,93.184.122.196,8080,4869,21399,OUTBOUND_WEB_ALLOW,Normal
2024-03-29 10:41:55,ALLOW,TCP,10.10.9.101,54382,93.184.199.156,443,208,35506,OUTBOUND_WEB_ALLOW,Normal
2024-03-25 14:28:00,ALLOW,TCP,10.10.6.105,54473,93.184.155.88,8080,4477,41344,OUTBOUND_WEB_ALLOW,Normal
2024-03-14 08:22:59,ALLOW,TCP,10.10.8.105,55999,93.184.164.159,443,643,17804,OUTBOUND_WEB_ALLOW,Normal
2024-03-25 13:58:51,ALLOW,TCP,10.10.2.103,61597,93.184.75.164,443,613,33373,OUTBOUND_WEB_ALLOW,Normal
2024-03-12 14:14:37,ALLOW,TCP,10.10.1.102,52069,93.184.21.118,80,3822,35102,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 09:58:10,ALLOW,TCP,10.10.9.104,52251,93.184.110.60,443,1355,37304,OUTBOUND_WEB_ALLOW,Normal
2024-03-01 13:29:46,ALLOW,TCP,10.10.2.106,63303,93.184.124.70,443,229,46600,OUTBOUND_WEB_ALLOW,Normal
2024-03-18 08:52:48,ALLOW,TCP,10.10.6.106,54747,93.184.96.25,443,4288,41601,OUTBOUND_WEB_ALLOW,Normal
2024-03-15 12:41:10,ALLOW,TCP,10.10.5.107,63328,93.184.112.10,443,4061,35860,OUTBOUND_WEB_ALLOW,Normal
