timestamp,user,workstation,src_ip,event,device_type,device_name,device_id,drive_letter,files_copied,category
2024-03-19 15:21:01,glewis,WIN-FIN-007,10.10.2.107,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-04 12:23:57,ptaylor,WIN-HR-003,10.10.1.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-20 16:53:56,owatson,WIN-OPS-005,10.10.8.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-14 09:42:30,crogers,WIN-MKT-002,10.10.6.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-10 15:52:45,wevans,WIN-SALES-006,10.10.5.106,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-20 10:06:36,rsanders,WIN-RD-003,10.10.9.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-17 16:00:02,mwilson,WIN-HR-002,10.10.1.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-26 09:36:07,ecook,WIN-MKT-004,10.10.6.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-29 10:58:17,pbrooks,WIN-RD-001,10.10.9.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-15 08:42:25,ladams,WIN-IT-005,10.10.3.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-05 09:59:53,kgreen,WIN-IT-004,10.10.3.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-03 10:48:23,pmitchell,WIN-SOC-004,10.10.4.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-03 10:33:22,cwhite,WIN-FIN-003,10.10.2.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-23 16:12:23,ecook,WIN-MKT-004,10.10.6.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-01 14:06:49,kjones,WIN-HR-005,10.10.1.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-01 12:59:25,kgreen,WIN-IT-004,10.10.3.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-28 16:09:23,jrivera,WIN-EXEC-003,10.10.7.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-13 17:39:28,iwalker,WIN-IT-002,10.10.3.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-25 15:09:44,yedwards,WIN-SALES-008,10.10.5.108,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-05 17:12:21,lbrown,WIN-HR-004,10.10.1.104,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-20 10:50:00,fclark,WIN-FIN-006,10.10.2.106,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-12 17:16:36,wevans,WIN-SALES-006,10.10.5.106,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-26 15:01:03,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-22 12:37:41,jrivera,WIN-EXEC-003,10.10.7.103,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-30 11:06:03,cwhite,WIN-FIN-003,10.10.2.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-07 13:23:21,rroberts,WIN-SALES-001,10.10.5.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-11 16:14:23,qperez,WIN-SOC-005,10.10.4.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-21 11:52:37,fmorgan,WIN-MKT-005,10.10.6.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-08 17:00:53,ibailey,WIN-EXEC-002,10.10.7.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-25 16:58:19,eharris,WIN-FIN-005,10.10.2.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-05 15:04:59,dlee,WIN-FIN-004,10.10.2.104,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-19 11:47:26,pbrooks,WIN-RD-001,10.10.9.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-21 14:46:34,owatson,WIN-OPS-005,10.10.8.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-26 13:36:31,iwalker,WIN-IT-002,10.10.3.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-20 10:28:44,ocarter,WIN-SOC-003,10.10.4.103,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-19 11:53:33,glewis,WIN-FIN-007,10.10.2.107,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-09 08:42:29,hmurphy,WIN-EXEC-001,10.10.7.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-06 17:06:45,owatson,WIN-OPS-005,10.10.8.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-25 10:44:19,ptaylor,WIN-HR-003,10.10.1.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-27 10:00:43,jsmith,WIN-HR-001,10.10.1.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-12 08:12:17,fclark,WIN-FIN-006,10.10.2.106,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-27 14:03:37,zstewart,WIN-SALES-009,10.10.5.109,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-29 14:50:08,jrivera,WIN-EXEC-003,10.10.7.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-04 11:09:02,amartin,WIN-FIN-002,10.10.2.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-08 10:59:46,fmorgan,WIN-MKT-005,10.10.6.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-15 12:01:27,cwhite,WIN-FIN-003,10.10.2.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-09 14:56:14,xcollins,WIN-SALES-007,10.10.5.107,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-08 14:28:10,cwhite,WIN-FIN-003,10.10.2.103,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-08 10:01:42,lward,WIN-OPS-002,10.10.8.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-24 16:55:52,kcox,WIN-OPS-001,10.10.8.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-23 10:31:43,qperez,WIN-SOC-005,10.10.4.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-27 12:52:11,lward,WIN-OPS-002,10.10.8.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-29 09:35:44,nwood,WIN-OPS-004,10.10.8.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-03 12:05:58,kjones,WIN-HR-005,10.10.1.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-11 14:29:49,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-24 17:46:30,zstewart,WIN-SALES-009,10.10.5.109,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-19 09:26:55,glewis,WIN-FIN-007,10.10.2.107,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-07 14:47:41,pbrooks,WIN-RD-001,10.10.9.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-11 13:28:10,dlee,WIN-FIN-004,10.10.2.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-24 10:21:20,yedwards,WIN-SALES-008,10.10.5.108,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-06 17:18:30,yedwards,WIN-SALES-008,10.10.5.108,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-17 11:27:14,qperez,WIN-SOC-005,10.10.4.105,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-25 15:20:48,tphillips,WIN-SALES-003,10.10.5.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-05 17:46:12,ptaylor,WIN-HR-003,10.10.1.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-11 09:54:40,amartin,WIN-FIN-002,10.10.2.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-18 12:31:51,fclark,WIN-FIN-006,10.10.2.106,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-14 11:17:40,ibailey,WIN-EXEC-002,10.10.7.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-29 17:19:19,lward,WIN-OPS-002,10.10.8.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-18 10:19:32,rroberts,WIN-SALES-001,10.10.5.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-01 08:03:11,iwalker,WIN-IT-002,10.10.3.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-12 12:48:33,nwood,WIN-OPS-004,10.10.8.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-13 14:35:32,ptaylor,WIN-HR-003,10.10.1.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-24 09:12:32,rroberts,WIN-SALES-001,10.10.5.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-08 11:03:07,kcox,WIN-OPS-001,10.10.8.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-12 16:32:17,rroberts,WIN-SALES-001,10.10.5.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-27 12:05:52,tphillips,WIN-SALES-003,10.10.5.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-27 10:05:17,lbrown,WIN-HR-004,10.10.1.104,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-21 13:02:09,rthompson,WIN-FIN-001,10.10.2.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-22 09:29:58,ucampbell,WIN-SALES-004,10.10.5.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-04 17:28:22,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-23 12:39:35,fmorgan,WIN-MKT-005,10.10.6.105,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-30 14:48:48,mwilson,WIN-HR-002,10.10.1.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-29 17:55:39,fclark,WIN-FIN-006,10.10.2.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-04 16:17:25,sturner,WIN-SALES-002,10.10.5.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-04 12:12:27,nwood,WIN-OPS-004,10.10.8.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-07 09:17:02,ladams,WIN-IT-005,10.10.3.105,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-15 16:49:58,qkelly,WIN-RD-002,10.10.9.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-05 14:38:14,jsmith,WIN-HR-001,10.10.1.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-27 12:43:06,amartin,WIN-FIN-002,10.10.2.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-23 11:38:37,vparker,WIN-SALES-005,10.10.5.105,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-20 13:42:04,xcollins,WIN-SALES-007,10.10.5.107,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-04 10:18:44,dlee,WIN-FIN-004,10.10.2.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-04 16:57:20,rthompson,WIN-FIN-001,10.10.2.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-21 16:23:07,mbaker,WIN-SOC-001,10.10.4.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-04 15:36:23,glewis,WIN-FIN-007,10.10.2.107,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-26 11:34:34,qkelly,WIN-RD-002,10.10.9.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-21 08:55:34,asanchez,WIN-SALES-010,10.10.5.110,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-12 09:40:39,nnelson,WIN-SOC-002,10.10.4.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-10 16:35:08,rthompson,WIN-FIN-001,10.10.2.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-19 17:32:08,dreed,WIN-MKT-003,10.10.6.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-20 10:55:00,qperez,WIN-SOC-005,10.10.4.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-01 16:38:11,dlee,WIN-FIN-004,10.10.2.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-14 17:09:01,vparker,WIN-SALES-005,10.10.5.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-12 10:23:40,jsmith,WIN-HR-001,10.10.1.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-12 16:53:14,iwalker,WIN-IT-002,10.10.3.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-22 09:03:52,mwilson,WIN-HR-002,10.10.1.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-19 08:55:54,kgreen,WIN-IT-004,10.10.3.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-08 12:51:55,dreed,WIN-MKT-003,10.10.6.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-07 12:03:19,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-25 12:37:28,zstewart,WIN-SALES-009,10.10.5.109,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-04 11:11:16,rroberts,WIN-SALES-001,10.10.5.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-08 14:24:38,rsanders,WIN-RD-003,10.10.9.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-29 14:09:18,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-03 17:03:44,mwilson,WIN-HR-002,10.10.1.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-09 17:17:46,zstewart,WIN-SALES-009,10.10.5.109,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-22 16:21:13,cwhite,WIN-FIN-003,10.10.2.103,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-24 15:55:54,dreed,WIN-MKT-003,10.10.6.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-13 13:59:06,amartin,WIN-FIN-002,10.10.2.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-17 14:08:14,fmorgan,WIN-MKT-005,10.10.6.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-11 15:53:51,dreed,WIN-MKT-003,10.10.6.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-06 11:32:12,tphillips,WIN-SALES-003,10.10.5.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-11 09:00:12,ucampbell,WIN-SALES-004,10.10.5.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-08 14:18:04,vparker,WIN-SALES-005,10.10.5.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-25 12:06:17,eharris,WIN-FIN-005,10.10.2.105,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-06 13:37:42,crogers,WIN-MKT-002,10.10.6.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-28 10:09:26,kcox,WIN-OPS-001,10.10.8.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-10 09:08:43,rthompson,WIN-FIN-001,10.10.2.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-16 11:12:40,iwalker,WIN-IT-002,10.10.3.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-16 12:06:42,qperez,WIN-SOC-005,10.10.4.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-13 16:33:05,ocarter,WIN-SOC-003,10.10.4.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-08 09:41:16,kcox,WIN-OPS-001,10.10.8.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-14 15:07:12,crogers,WIN-MKT-002,10.10.6.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-09 13:05:19,crogers,WIN-MKT-002,10.10.6.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-11 09:46:58,ptaylor,WIN-HR-003,10.10.1.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-13 11:14:47,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-12 14:45:24,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-06 17:59:26,ucampbell,WIN-SALES-004,10.10.5.104,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-12 11:07:54,wevans,WIN-SALES-006,10.10.5.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-19 09:47:01,mrichardson,WIN-OPS-003,10.10.8.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-28 15:27:08,mbaker,WIN-SOC-001,10.10.4.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-03 11:48:20,iwalker,WIN-IT-002,10.10.3.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-18 09:54:42,kcox,WIN-OPS-001,10.10.8.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-08 13:14:11,mrichardson,WIN-OPS-003,10.10.8.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-06 14:00:16,owatson,WIN-OPS-005,10.10.8.105,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-05 13:41:38,sprice,WIN-RD-004,10.10.9.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-27 14:39:02,lward,WIN-OPS-002,10.10.8.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-24 11:42:52,wevans,WIN-SALES-006,10.10.5.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-10 08:22:39,owatson,WIN-OPS-005,10.10.8.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-12 11:49:04,dlee,WIN-FIN-004,10.10.2.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-03 14:40:56,fmorgan,WIN-MKT-005,10.10.6.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-07 12:54:00,lbrown,WIN-HR-004,10.10.1.104,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-23 10:59:37,mrichardson,WIN-OPS-003,10.10.8.103,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-27 17:06:51,ucampbell,WIN-SALES-004,10.10.5.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-01 14:13:09,jscott,WIN-IT-003,10.10.3.103,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-26 13:31:07,hrobinson,WIN-IT-001,10.10.3.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-08 13:37:13,pbrooks,WIN-RD-001,10.10.9.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-24 12:00:58,xcollins,WIN-SALES-007,10.10.5.107,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-16 13:16:53,qkelly,WIN-RD-002,10.10.9.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-19 17:20:14,lward,WIN-OPS-002,10.10.8.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-25 10:47:54,jsmith,WIN-HR-001,10.10.1.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-12 12:55:01,nnelson,WIN-SOC-002,10.10.4.102,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-25 08:12:32,gbell,WIN-MKT-006,10.10.6.106,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-13 12:07:24,rthompson,WIN-FIN-001,10.10.2.101,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-04 14:52:01,rthompson,WIN-FIN-001,10.10.2.101,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-14 17:17:21,ucampbell,WIN-SALES-004,10.10.5.104,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-16 16:44:59,glewis,WIN-FIN-007,10.10.2.107,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-12 17:14:55,ladams,WIN-IT-005,10.10.3.105,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-07 17:17:53,jrivera,WIN-EXEC-003,10.10.7.103,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
2024-03-21 16:43:23,jsmith,WIN-HR-001,10.10.1.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-29 14:28:30,kcox,WIN-OPS-001,10.10.8.101,DeviceConnected,USB Headset,Plantronics Headset,USB\VID_047F&PID_C056,,0,Normal
2024-03-29 14:11:29,qkelly,WIN-RD-002,10.10.9.102,DeviceConnected,USB Mouse,Logitech M500,USB\VID_046D&PID_C07E,,0,Normal
2024-03-02 15:51:08,amartin,WIN-FIN-002,10.10.2.102,DeviceConnected,USB Keyboard,Logitech K380,USB\VID_046D&PID_C52B,,0,Normal
