timestamp,user,share,file_path,action,size_bytes,src_ip,category
2024-03-26 13:58:01,wevans,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_215.pptx,Rename,334819,10.10.5.106,Normal
2024-03-05 12:15:36,pbrooks,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_11.xlsx,Read,33745,10.10.9.101,Normal
2024-03-04 17:47:45,kjones,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_522.pdf,Delete,124324,10.10.1.105,Normal
2024-03-20 13:19:20,hmurphy,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_32.txt,Create,261812,10.10.7.101,Normal
2024-03-24 14:56:20,ptaylor,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_238.docx,Rename,493201,10.10.1.103,Normal
2024-03-06 17:15:59,jrivera,\\FS-CORP-001\All,\\FS-CORP-001\All\document_770.docx,Write,115697,10.10.7.103,Normal
2024-03-24 09:04:36,jrivera,\\FS-CORP-001\All,\\FS-CORP-001\All\document_792.docx,Write,481563,10.10.7.103,Normal
2024-03-22 13:33:09,rsanders,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_960.pdf,Delete,145246,10.10.9.103,Normal
2024-03-16 16:05:35,ocarter,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_961.docx,Create,386329,10.10.4.103,Normal
2024-03-04 13:43:21,dlee,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_867.pdf,Create,25325,10.10.2.104,Normal
2024-03-01 15:09:22,rroberts,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_381.xlsx,Read,347380,10.10.5.101,Normal
2024-03-23 09:50:40,fmorgan,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_216.pptx,Read,325347,10.10.6.105,Normal
2024-03-02 11:56:50,jrivera,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_557.pptx,Delete,371586,10.10.7.103,Normal
2024-03-07 14:30:45,xcollins,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_264.docx,Create,397080,10.10.5.107,Normal
2024-03-20 10:07:15,tphillips,\\FS-CORP-001\All,\\FS-CORP-001\All\document_497.csv,Delete,407082,10.10.5.103,Normal
2024-03-22 17:00:14,mbaker,\\FS-CORP-001\All,\\FS-CORP-001\All\document_188.xlsx,Create,62453,10.10.4.101,Normal
2024-03-14 09:44:28,ecook,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_538.xlsx,Rename,107401,10.10.6.104,Normal
2024-03-13 09:35:07,ocarter,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_261.txt,Read,21817,10.10.4.103,Normal
2024-03-12 11:54:45,pbrooks,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_467.txt,Delete,69979,10.10.9.101,Normal
2024-03-09 17:20:11,glewis,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_733.pdf,Write,364316,10.10.2.107,Normal
2024-03-22 17:51:43,owatson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_308.docx,Read,94711,10.10.8.105,Normal
2024-03-27 08:42:55,cwhite,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_890.pdf,Write,206996,10.10.2.103,Normal
2024-03-21 16:40:43,ecook,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_610.pdf,Read,203754,10.10.6.104,Normal
2024-03-20 12:39:47,cwhite,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_812.pptx,Rename,209547,10.10.2.103,Normal
2024-03-12 08:41:04,pmitchell,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_673.csv,Delete,456492,10.10.4.104,Normal
2024-03-02 10:33:46,ocarter,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_190.pptx,Read,35493,10.10.4.103,Normal
2024-03-09 10:21:11,vparker,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_194.pdf,Create,476675,10.10.5.105,Normal
2024-03-14 11:00:18,crogers,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_692.txt,Create,74128,10.10.6.102,Normal
2024-03-15 17:56:07,fclark,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_924.xlsx,Rename,196003,10.10.2.106,Normal
2024-03-14 13:56:21,qperez,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_310.csv,Read,12738,10.10.4.105,Normal
2024-03-26 13:00:46,xcollins,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_192.csv,Read,26516,10.10.5.107,Normal
2024-03-30 16:03:22,gbell,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_838.docx,Create,266917,10.10.6.106,Normal
2024-03-09 10:22:01,hmurphy,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_357.pptx,Delete,175081,10.10.7.101,Normal
2024-03-24 15:11:49,yedwards,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_846.csv,Delete,265741,10.10.5.108,Normal
2024-03-08 12:00:21,jrivera,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_658.xlsx,Rename,337846,10.10.7.103,Normal
2024-03-01 10:03:02,xcollins,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_820.pdf,Delete,362980,10.10.5.107,Normal
2024-03-25 16:20:26,ladams,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_407.pptx,Create,137791,10.10.3.105,Normal
2024-03-01 13:40:38,vparker,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_853.docx,Write,427995,10.10.5.105,Normal
2024-03-06 12:19:17,bmorris,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_946.txt,Write,107227,10.10.6.101,Normal
2024-03-03 13:27:58,iwalker,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_157.pdf,Rename,275361,10.10.3.102,Normal
2024-03-16 08:51:09,ladams,\\FS-CORP-001\All,\\FS-CORP-001\All\document_962.pdf,Delete,245103,10.10.3.105,Normal
2024-03-20 16:25:55,hmurphy,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_627.pdf,Write,103331,10.10.7.101,Normal
2024-03-09 16:19:28,fmorgan,\\FS-CORP-001\All,\\FS-CORP-001\All\document_634.csv,Delete,307129,10.10.6.105,Normal
2024-03-24 11:17:02,rsanders,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_402.docx,Create,313132,10.10.9.103,Normal
2024-03-13 13:32:56,kgreen,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_314.txt,Create,358956,10.10.3.104,Normal
2024-03-05 16:10:21,jrivera,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_446.pptx,Create,76821,10.10.7.103,Normal
2024-03-28 15:19:28,ocarter,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_690.txt,Rename,79196,10.10.4.103,Normal
2024-03-21 14:34:28,mwilson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_395.pdf,Read,472813,10.10.1.102,Normal
2024-03-18 16:39:01,bmorris,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_864.docx,Create,41233,10.10.6.101,Normal
2024-03-30 15:41:07,hrobinson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_831.docx,Read,123135,10.10.3.101,Normal
2024-03-17 09:04:12,jrivera,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_67.csv,Write,204712,10.10.7.103,Normal
2024-03-15 17:13:33,jscott,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_104.docx,Rename,68785,10.10.3.103,Normal
2024-03-13 17:03:00,ptaylor,\\FS-CORP-001\All,\\FS-CORP-001\All\document_718.txt,Read,153578,10.10.1.103,Normal
2024-03-15 13:38:19,wevans,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_506.xlsx,Delete,342393,10.10.5.106,Normal
2024-03-26 11:22:52,rthompson,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_983.pptx,Rename,23305,10.10.2.101,Normal
2024-03-25 13:51:37,amartin,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_300.txt,Write,16052,10.10.2.102,Normal
2024-03-10 15:48:52,owatson,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_94.pdf,Create,59971,10.10.8.105,Normal
2024-03-17 11:53:16,wevans,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_321.docx,Delete,396342,10.10.5.106,Normal
2024-03-01 09:33:33,ucampbell,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_45.txt,Delete,497813,10.10.5.104,Normal
2024-03-19 15:13:14,sprice,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_665.csv,Delete,423232,10.10.9.104,Normal
2024-03-17 08:40:52,cwhite,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_502.docx,Write,165759,10.10.2.103,Normal
2024-03-27 17:52:20,qkelly,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_541.pptx,Delete,116073,10.10.9.102,Normal
2024-03-19 15:40:28,kjones,\\FS-CORP-001\All,\\FS-CORP-001\All\document_727.pptx,Read,234772,10.10.1.105,Normal
2024-03-21 13:39:13,ucampbell,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_709.xlsx,Write,11436,10.10.5.104,Normal
2024-03-04 16:31:47,fmorgan,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_596.txt,Create,47813,10.10.6.105,Normal
2024-03-23 09:27:38,dlee,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_634.docx,Create,48464,10.10.2.104,Normal
2024-03-10 08:42:47,hrobinson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_551.txt,Create,195725,10.10.3.101,Normal
2024-03-16 16:03:07,kjones,\\FS-CORP-001\All,\\FS-CORP-001\All\document_151.txt,Create,361460,10.10.1.105,Normal
2024-03-07 11:46:57,asanchez,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_656.txt,Read,96829,10.10.5.110,Normal
2024-03-01 09:40:37,qkelly,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_977.pptx,Create,411563,10.10.9.102,Normal
2024-03-19 10:09:40,rroberts,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_996.txt,Rename,226389,10.10.5.101,Normal
2024-03-10 17:15:08,cwhite,\\FS-CORP-001\All,\\FS-CORP-001\All\document_135.csv,Write,436129,10.10.2.103,Normal
2024-03-26 10:19:28,jsmith,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_771.csv,Read,113810,10.10.1.101,Normal
2024-03-10 08:39:19,kgreen,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_957.xlsx,Read,212906,10.10.3.104,Normal
2024-03-20 10:07:49,fclark,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_736.pdf,Read,90307,10.10.2.106,Normal
2024-03-15 17:41:05,ucampbell,\\FS-CORP-001\All,\\FS-CORP-001\All\document_238.txt,Rename,82917,10.10.5.104,Normal
2024-03-24 08:30:59,sprice,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_271.txt,Delete,333815,10.10.9.104,Normal
2024-03-13 17:35:39,jsmith,\\FS-CORP-001\All,\\FS-CORP-001\All\document_141.xlsx,Rename,25120,10.10.1.101,Normal
2024-03-18 10:41:45,dlee,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_322.pptx,Delete,390078,10.10.2.104,Normal
2024-03-11 16:30:51,ecook,\\FS-CORP-001\All,\\FS-CORP-001\All\document_9.xlsx,Write,255689,10.10.6.104,Normal
2024-03-14 16:18:34,mbaker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_492.pdf,Write,455064,10.10.4.101,Normal
2024-03-26 16:09:38,zstewart,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_393.pptx,Delete,73905,10.10.5.109,Normal
2024-03-15 13:12:04,dlee,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_846.csv,Create,363227,10.10.2.104,Normal
2024-03-07 11:25:33,dreed,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_457.docx,Create,305407,10.10.6.103,Normal
2024-03-19 14:51:03,cwhite,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_587.docx,Write,159109,10.10.2.103,Normal
2024-03-07 08:05:17,kgreen,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_634.xlsx,Write,419940,10.10.3.104,Normal
2024-03-24 09:45:01,lward,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_605.pdf,Read,99465,10.10.8.102,Normal
2024-03-01 12:59:37,qkelly,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_409.docx,Read,80961,10.10.9.102,Normal
2024-03-08 12:51:55,fclark,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_415.pptx,Rename,89060,10.10.2.106,Normal
2024-03-26 13:36:23,eharris,\\FS-CORP-001\All,\\FS-CORP-001\All\document_813.csv,Create,59031,10.10.2.105,Normal
2024-03-25 09:48:56,ocarter,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_446.pptx,Delete,165480,10.10.4.103,Normal
2024-03-18 09:47:18,mrichardson,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_986.pdf,Read,422648,10.10.8.103,Normal
2024-03-21 17:42:41,ecook,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_100.docx,Delete,373374,10.10.6.104,Normal
2024-03-04 11:07:00,kcox,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_117.pptx,Create,349708,10.10.8.101,Normal
2024-03-20 10:43:16,jrivera,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_872.pdf,Delete,281934,10.10.7.103,Normal
2024-03-16 11:06:53,kcox,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_140.xlsx,Read,124538,10.10.8.101,Normal
2024-03-05 14:05:04,mwilson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_554.csv,Rename,458689,10.10.1.102,Normal
2024-03-24 17:53:12,hmurphy,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_665.txt,Write,186240,10.10.7.101,Normal
2024-03-21 14:49:20,kcox,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_327.pptx,Write,285569,10.10.8.101,Normal
2024-03-29 13:55:10,qkelly,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_341.xlsx,Delete,32105,10.10.9.102,Normal
2024-03-13 13:11:42,rroberts,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_173.pptx,Read,77001,10.10.5.101,Normal
2024-03-07 11:28:03,cwhite,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_491.csv,Rename,439794,10.10.2.103,Normal
2024-03-17 10:49:48,crogers,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_787.pptx,Create,79983,10.10.6.102,Normal
2024-03-13 12:15:26,rthompson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_358.docx,Rename,135857,10.10.2.101,Normal
2024-03-08 09:59:50,qperez,\\FS-CORP-001\All,\\FS-CORP-001\All\document_960.xlsx,Write,438483,10.10.4.105,Normal
2024-03-28 12:36:20,kcox,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_447.docx,Write,247571,10.10.8.101,Normal
2024-03-11 10:22:03,jrivera,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_434.pptx,Create,387694,10.10.7.103,Normal
2024-03-27 13:27:39,kjones,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_529.txt,Create,250749,10.10.1.105,Normal
2024-03-27 09:51:55,amartin,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_906.txt,Read,360909,10.10.2.102,Normal
2024-03-02 10:09:53,asanchez,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_662.txt,Delete,42517,10.10.5.110,Normal
2024-03-05 11:51:49,vparker,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_690.pptx,Write,201513,10.10.5.105,Normal
2024-03-29 09:03:20,ladams,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_241.txt,Delete,26282,10.10.3.105,Normal
2024-03-11 14:29:37,mbaker,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_48.pdf,Create,95040,10.10.4.101,Normal
2024-03-03 12:13:32,mbaker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_979.pdf,Read,491221,10.10.4.101,Normal
2024-03-30 11:16:09,xcollins,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_454.xlsx,Write,156557,10.10.5.107,Normal
2024-03-12 13:10:49,ibailey,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_308.pptx,Read,447332,10.10.7.102,Normal
2024-03-15 10:22:31,sturner,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_243.pptx,Read,291577,10.10.5.102,Normal
2024-03-23 09:30:50,xcollins,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_359.docx,Create,295927,10.10.5.107,Normal
2024-03-16 15:17:02,hmurphy,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_307.pdf,Create,187573,10.10.7.101,Normal
2024-03-27 10:31:59,jrivera,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_166.xlsx,Delete,274171,10.10.7.103,Normal
2024-03-22 09:45:48,glewis,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_856.xlsx,Write,75607,10.10.2.107,Normal
2024-03-13 15:00:10,glewis,\\FS-CORP-001\All,\\FS-CORP-001\All\document_723.txt,Write,57904,10.10.2.107,Normal
2024-03-16 12:50:10,amartin,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_549.txt,Read,11735,10.10.2.102,Normal
2024-03-28 17:04:40,lward,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_986.pptx,Rename,329513,10.10.8.102,Normal
2024-03-09 13:39:26,kgreen,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_534.csv,Delete,24046,10.10.3.104,Normal
2024-03-15 13:43:10,tphillips,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_752.docx,Rename,379057,10.10.5.103,Normal
2024-03-12 08:03:49,mwilson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_971.xlsx,Delete,136878,10.10.1.102,Normal
2024-03-21 11:42:54,cwhite,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_937.csv,Create,231214,10.10.2.103,Normal
2024-03-21 13:14:03,bmorris,\\FS-CORP-001\All,\\FS-CORP-001\All\document_581.csv,Create,286691,10.10.6.101,Normal
2024-03-08 16:38:00,ocarter,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_70.docx,Read,225527,10.10.4.103,Normal
2024-03-01 08:02:05,kgreen,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_285.pdf,Write,191609,10.10.3.104,Normal
2024-03-16 16:32:00,owatson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_629.pdf,Read,153825,10.10.8.105,Normal
2024-03-01 13:30:51,bmorris,\\FS-CORP-001\All,\\FS-CORP-001\All\document_956.xlsx,Delete,479610,10.10.6.101,Normal
2024-03-08 11:21:13,yedwards,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_293.docx,Delete,466756,10.10.5.108,Normal
2024-03-18 13:21:31,ocarter,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_326.txt,Delete,332148,10.10.4.103,Normal
2024-03-05 12:35:09,ibailey,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_553.txt,Delete,76558,10.10.7.102,Normal
2024-03-05 13:28:38,wevans,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_940.pdf,Rename,307852,10.10.5.106,Normal
2024-03-02 11:11:16,fmorgan,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_398.pdf,Delete,142760,10.10.6.105,Normal
2024-03-20 12:58:26,crogers,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_36.csv,Rename,150670,10.10.6.102,Normal
2024-03-19 17:05:02,fmorgan,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_526.pdf,Delete,194729,10.10.6.105,Normal
2024-03-17 13:29:49,ecook,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_168.csv,Rename,287213,10.10.6.104,Normal
2024-03-15 17:31:36,ucampbell,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_551.pptx,Create,167413,10.10.5.104,Normal
2024-03-02 09:18:58,crogers,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_157.xlsx,Create,290627,10.10.6.102,Normal
2024-03-12 13:54:57,zstewart,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_84.txt,Read,122631,10.10.5.109,Normal
2024-03-22 11:49:12,eharris,\\FS-CORP-001\All,\\FS-CORP-001\All\document_993.txt,Rename,335054,10.10.2.105,Normal
2024-03-22 13:14:55,nnelson,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_935.docx,Delete,99538,10.10.4.102,Normal
2024-03-20 17:10:22,sturner,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_275.csv,Write,169756,10.10.5.102,Normal
2024-03-19 16:59:16,kcox,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_315.docx,Create,404790,10.10.8.101,Normal
2024-03-29 13:34:49,hrobinson,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_669.pptx,Create,301383,10.10.3.101,Normal
2024-03-06 16:05:04,mrichardson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_404.txt,Read,353891,10.10.8.103,Normal
2024-03-09 15:12:25,hmurphy,\\FS-CORP-001\All,\\FS-CORP-001\All\document_670.xlsx,Delete,395061,10.10.7.101,Normal
2024-03-09 08:42:28,lward,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_883.docx,Create,172643,10.10.8.102,Normal
2024-03-26 16:53:28,rroberts,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_969.pdf,Rename,171529,10.10.5.101,Normal
2024-03-25 10:07:38,xcollins,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_627.docx,Read,310373,10.10.5.107,Normal
2024-03-10 12:13:53,ibailey,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_102.pptx,Rename,273023,10.10.7.102,Normal
2024-03-21 10:18:40,gbell,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_780.pdf,Read,103507,10.10.6.106,Normal
2024-03-07 11:16:50,gbell,\\FS-CORP-001\All,\\FS-CORP-001\All\document_412.xlsx,Delete,446330,10.10.6.106,Normal
2024-03-02 08:47:42,jsmith,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_97.xlsx,Rename,33909,10.10.1.101,Normal
2024-03-10 15:25:42,vparker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_578.xlsx,Rename,296237,10.10.5.105,Normal
2024-03-04 13:54:13,eharris,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_558.xlsx,Create,464858,10.10.2.105,Normal
2024-03-20 16:10:10,zstewart,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_390.csv,Create,302226,10.10.5.109,Normal
2024-03-03 15:06:41,yedwards,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_9.csv,Rename,274107,10.10.5.108,Normal
2024-03-25 11:32:56,hmurphy,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_984.csv,Write,282945,10.10.7.101,Normal
2024-03-21 13:49:31,jscott,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_993.csv,Create,357763,10.10.3.103,Normal
2024-03-06 16:39:34,dreed,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_593.docx,Read,323109,10.10.6.103,Normal
2024-03-18 08:59:18,rroberts,\\FS-CORP-001\All,\\FS-CORP-001\All\document_249.docx,Read,49107,10.10.5.101,Normal
2024-03-25 12:46:46,mwilson,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_280.txt,Write,203315,10.10.1.102,Normal
2024-03-26 15:35:09,crogers,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_963.pdf,Read,445689,10.10.6.102,Normal
2024-03-29 11:12:06,cwhite,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_69.csv,Read,70894,10.10.2.103,Normal
2024-03-08 10:50:09,hrobinson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_876.xlsx,Read,350274,10.10.3.101,Normal
2024-03-06 09:40:38,rroberts,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_278.txt,Read,364697,10.10.5.101,Normal
2024-03-27 14:58:11,mbaker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_960.csv,Delete,31326,10.10.4.101,Normal
2024-03-07 13:47:49,asanchez,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_993.docx,Create,216774,10.10.5.110,Normal
2024-03-20 11:24:32,iwalker,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_796.pdf,Read,194031,10.10.3.102,Normal
2024-03-18 14:34:29,dlee,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_685.pdf,Rename,455975,10.10.2.104,Normal
2024-03-08 17:10:56,sturner,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_340.pdf,Delete,426496,10.10.5.102,Normal
2024-03-24 11:02:15,lbrown,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_497.xlsx,Read,354285,10.10.1.104,Normal
2024-03-16 16:57:17,ucampbell,\\FS-CORP-001\All,\\FS-CORP-001\All\document_384.docx,Rename,384744,10.10.5.104,Normal
2024-03-27 12:13:53,mbaker,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_746.xlsx,Delete,143231,10.10.4.101,Normal
2024-03-18 16:56:16,crogers,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_21.pdf,Read,421373,10.10.6.102,Normal
2024-03-14 12:30:52,amartin,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_115.txt,Rename,381440,10.10.2.102,Normal
2024-03-08 10:23:55,mwilson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_224.docx,Write,89248,10.10.1.102,Normal
2024-03-24 09:09:33,lward,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_764.pdf,Read,407737,10.10.8.102,Normal
2024-03-12 08:29:19,hrobinson,\\FS-CORP-001\All,\\FS-CORP-001\All\document_763.csv,Delete,71260,10.10.3.101,Normal
2024-03-13 08:40:30,ladams,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_292.csv,Read,292118,10.10.3.105,Normal
2024-03-26 12:44:33,ocarter,\\FS-CORP-001\Sales,\\FS-CORP-001\Sales\document_172.pptx,Create,393589,10.10.4.103,Normal
2024-03-17 16:37:26,asanchez,\\FS-CORP-001\Marketing,\\FS-CORP-001\Marketing\document_293.pdf,Delete,166908,10.10.5.110,Normal
2024-03-16 14:47:27,iwalker,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_235.docx,Rename,445453,10.10.3.102,Normal
2024-03-25 12:08:48,lward,\\FS-CORP-001\HR,\\FS-CORP-001\HR\document_793.pptx,Delete,405291,10.10.8.102,Normal
2024-03-15 13:15:43,nnelson,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_56.pdf,Delete,40005,10.10.4.102,Normal
2024-03-08 12:37:45,kcox,\\FS-CORP-001\Finance,\\FS-CORP-001\Finance\document_823.txt,Delete,107361,10.10.8.101,Normal
2024-03-25 10:27:12,jrivera,\\FS-CORP-001\IT,\\FS-CORP-001\IT\document_748.pdf,Write,191362,10.10.7.103,Normal
