timestamp,event_id,event_name,user,domain,workstation,source_ip,dest_ip,logon_type,logon_type_name,result,sub_status,failure_reason,process_name,parent_process,command_line,privileges,new_account,new_account_fullname,new_account_dept,member_added,group,service_name,service_binary,start_type,service_type,category,description
2024-03-07 09:34:32,4624,SuccessfulLogon,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 11:01:02,4624,SuccessfulLogon,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-11 10:54:58,4624,SuccessfulLogon,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-28 14:45:21,4624,SuccessfulLogon,ucampbell,ACEPTECH,WIN-SALES-004,10.10.5.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-18 17:29:56,4624,SuccessfulLogon,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-07 15:39:45,4624,SuccessfulLogon,svc_backup,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-20 17:15:49,4624,SuccessfulLogon,Administrator,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-07 12:28:49,4624,SuccessfulLogon,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 16:42:45,4624,SuccessfulLogon,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-30 15:22:47,4624,SuccessfulLogon,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-06 14:52:37,4624,SuccessfulLogon,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-06 13:31:58,4624,SuccessfulLogon,kcox,ACEPTECH,WIN-OPS-001,10.10.8.101,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-24 08:45:13,4624,SuccessfulLogon,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-28 08:34:33,4624,SuccessfulLogon,da_hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-18 17:09:27,4624,SuccessfulLogon,fmorgan,ACEPTECH,WIN-MKT-005,10.10.6.105,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-22 12:56:51,4624,SuccessfulLogon,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-21 16:27:58,4624,SuccessfulLogon,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-02 17:57:48,4624,SuccessfulLogon,xcollins,ACEPTECH,WIN-SALES-007,10.10.5.107,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-22 11:41:50,4624,SuccessfulLogon,svc_splunk,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 08:14:30,4624,SuccessfulLogon,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 10:47:39,4624,SuccessfulLogon,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 17:30:15,4624,SuccessfulLogon,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-07 08:34:02,4624,SuccessfulLogon,crogers,ACEPTECH,WIN-MKT-002,10.10.6.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-04 11:27:23,4624,SuccessfulLogon,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-15 09:44:04,4624,SuccessfulLogon,amartin,ACEPTECH,WIN-FIN-002,10.10.2.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-29 15:12:30,4624,SuccessfulLogon,svc_backup,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 11:44:46,4624,SuccessfulLogon,hmurphy,ACEPTECH,WIN-EXEC-001,10.10.7.101,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-11 15:23:52,4624,SuccessfulLogon,dreed,ACEPTECH,WIN-MKT-003,10.10.6.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-18 13:56:32,4624,SuccessfulLogon,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-07 17:47:26,4624,SuccessfulLogon,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 13:49:08,4624,SuccessfulLogon,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 09:13:46,4624,SuccessfulLogon,Administrator,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-09 08:10:36,4624,SuccessfulLogon,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-04 12:14:22,4624,SuccessfulLogon,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 11:51:23,4624,SuccessfulLogon,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-09 08:16:19,4624,SuccessfulLogon,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-23 14:18:46,4624,SuccessfulLogon,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 17:02:37,4624,SuccessfulLogon,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-07 17:21:55,4624,SuccessfulLogon,nnelson,ACEPTECH,WIN-SOC-002,10.10.4.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-15 12:35:52,4624,SuccessfulLogon,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-08 08:59:08,4624,SuccessfulLogon,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 13:40:14,4624,SuccessfulLogon,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-11 11:54:13,4624,SuccessfulLogon,xcollins,ACEPTECH,WIN-SALES-007,10.10.5.107,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 13:27:55,4624,SuccessfulLogon,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-10 08:46:34,4624,SuccessfulLogon,ptaylor,ACEPTECH,WIN-HR-003,10.10.1.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-26 08:35:45,4624,SuccessfulLogon,pmitchell,ACEPTECH,WIN-SOC-004,10.10.4.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-15 13:39:51,4624,SuccessfulLogon,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-07 09:42:46,4624,SuccessfulLogon,sprice,ACEPTECH,WIN-RD-004,10.10.9.104,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 13:04:23,4624,SuccessfulLogon,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-28 16:00:17,4624,SuccessfulLogon,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 15:48:45,4624,SuccessfulLogon,da_hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-09 14:28:52,4624,SuccessfulLogon,eharris,ACEPTECH,WIN-FIN-005,10.10.2.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 10:05:40,4624,SuccessfulLogon,yedwards,ACEPTECH,WIN-SALES-008,10.10.5.108,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-18 11:50:16,4624,SuccessfulLogon,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 15:08:08,4624,SuccessfulLogon,rroberts,ACEPTECH,WIN-SALES-001,10.10.5.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-23 08:20:48,4624,SuccessfulLogon,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-21 13:03:25,4624,SuccessfulLogon,svc_antivirus,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-27 15:33:02,4624,SuccessfulLogon,da_hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 17:13:50,4624,SuccessfulLogon,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 15:03:38,4624,SuccessfulLogon,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-08 14:12:01,4624,SuccessfulLogon,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-30 14:24:09,4624,SuccessfulLogon,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 11:39:56,4624,SuccessfulLogon,jsmith,ACEPTECH,WIN-HR-001,10.10.1.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-06 17:19:47,4624,SuccessfulLogon,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 09:31:04,4624,SuccessfulLogon,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-30 16:03:13,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 14:34:17,4624,SuccessfulLogon,pbrooks,ACEPTECH,WIN-RD-001,10.10.9.101,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-24 11:07:33,4624,SuccessfulLogon,sprice,ACEPTECH,WIN-RD-004,10.10.9.104,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-18 12:27:04,4624,SuccessfulLogon,da_iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-26 12:24:57,4624,SuccessfulLogon,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-21 17:04:58,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-02 17:40:51,4624,SuccessfulLogon,qkelly,ACEPTECH,WIN-RD-002,10.10.9.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-20 10:50:43,4624,SuccessfulLogon,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-16 10:11:07,4624,SuccessfulLogon,sprice,ACEPTECH,WIN-RD-004,10.10.9.104,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-03 09:36:27,4624,SuccessfulLogon,ptaylor,ACEPTECH,WIN-HR-003,10.10.1.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-28 14:38:48,4624,SuccessfulLogon,ibailey,ACEPTECH,WIN-EXEC-002,10.10.7.102,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-01 10:39:01,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-26 11:17:45,4624,SuccessfulLogon,crogers,ACEPTECH,WIN-MKT-002,10.10.6.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-06 14:55:36,4624,SuccessfulLogon,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-29 16:17:45,4624,SuccessfulLogon,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-19 09:01:37,4624,SuccessfulLogon,zstewart,ACEPTECH,WIN-SALES-009,10.10.5.109,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-23 15:29:54,4624,SuccessfulLogon,vparker,ACEPTECH,WIN-SALES-005,10.10.5.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 16:34:57,4624,SuccessfulLogon,cwhite,ACEPTECH,WIN-FIN-003,10.10.2.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-01 16:03:09,4624,SuccessfulLogon,dlee,ACEPTECH,WIN-FIN-004,10.10.2.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-24 17:59:50,4624,SuccessfulLogon,glewis,ACEPTECH,WIN-FIN-007,10.10.2.107,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-19 16:42:03,4624,SuccessfulLogon,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-05 12:03:20,4624,SuccessfulLogon,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-27 10:17:07,4624,SuccessfulLogon,nnelson,ACEPTECH,WIN-SOC-002,10.10.4.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-24 08:33:58,4624,SuccessfulLogon,lbrown,ACEPTECH,WIN-HR-004,10.10.1.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-17 10:05:12,4624,SuccessfulLogon,ptaylor,ACEPTECH,WIN-HR-003,10.10.1.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 12:27:14,4624,SuccessfulLogon,mrichardson,ACEPTECH,WIN-OPS-003,10.10.8.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-27 17:49:45,4624,SuccessfulLogon,jscott,ACEPTECH,WIN-IT-003,10.10.3.103,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-21 10:11:14,4624,SuccessfulLogon,ladams,ACEPTECH,WIN-IT-005,10.10.3.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-19 16:58:56,4624,SuccessfulLogon,owatson,ACEPTECH,WIN-OPS-005,10.10.8.105,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 11:10:40,4624,SuccessfulLogon,ecook,ACEPTECH,WIN-MKT-004,10.10.6.104,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-10 17:53:04,4624,SuccessfulLogon,rsanders,ACEPTECH,WIN-RD-003,10.10.9.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 08:49:11,4624,SuccessfulLogon,nwood,ACEPTECH,WIN-OPS-004,10.10.8.104,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-14 09:25:56,4624,SuccessfulLogon,da_iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 16:35:21,4624,SuccessfulLogon,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-03 17:30:08,4624,SuccessfulLogon,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-21 08:46:07,4624,SuccessfulLogon,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-20 10:47:54,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-01 15:38:26,4624,SuccessfulLogon,gbell,ACEPTECH,WIN-MKT-006,10.10.6.106,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-29 11:37:18,4624,SuccessfulLogon,mbaker,ACEPTECH,WIN-SOC-001,10.10.4.101,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-02 15:08:28,4624,SuccessfulLogon,sturner,ACEPTECH,WIN-SALES-002,10.10.5.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 11:59:22,4624,SuccessfulLogon,svc_splunk,ACEPTECH,DC-PRIMARY-001,10.10.50.1,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-24 16:57:22,4624,SuccessfulLogon,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-20 17:25:39,4624,SuccessfulLogon,iwalker,ACEPTECH,WIN-IT-002,10.10.3.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-05 15:59:35,4624,SuccessfulLogon,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-10 10:48:20,4624,SuccessfulLogon,jrivera,ACEPTECH,WIN-EXEC-003,10.10.7.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 15:14:26,4624,SuccessfulLogon,asanchez,ACEPTECH,WIN-SALES-010,10.10.5.110,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-24 14:16:24,4624,SuccessfulLogon,kjones,ACEPTECH,WIN-HR-005,10.10.1.105,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-29 11:18:51,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-25 15:03:13,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-08 14:38:07,4624,SuccessfulLogon,ocarter,ACEPTECH,WIN-SOC-003,10.10.4.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-19 12:46:19,4624,SuccessfulLogon,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-27 16:15:58,4624,SuccessfulLogon,mwilson,ACEPTECH,WIN-HR-002,10.10.1.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-15 17:21:29,4624,SuccessfulLogon,qperez,ACEPTECH,WIN-SOC-005,10.10.4.105,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-10 12:40:34,4624,SuccessfulLogon,fclark,ACEPTECH,WIN-FIN-006,10.10.2.106,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-12 13:04:36,4624,SuccessfulLogon,bmorris,ACEPTECH,WIN-MKT-001,10.10.6.101,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-15 08:01:05,4624,SuccessfulLogon,qkelly,ACEPTECH,WIN-RD-002,10.10.9.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-03 14:40:47,4624,SuccessfulLogon,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-04 14:16:30,4624,SuccessfulLogon,sprice,ACEPTECH,WIN-RD-004,10.10.9.104,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-23 17:20:56,4624,SuccessfulLogon,glewis,ACEPTECH,WIN-FIN-007,10.10.2.107,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-04 16:52:11,4624,SuccessfulLogon,mbaker,ACEPTECH,WIN-SOC-001,10.10.4.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-05 17:33:40,4624,SuccessfulLogon,jscott,ACEPTECH,WIN-IT-003,10.10.3.103,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-25 11:10:01,4624,SuccessfulLogon,lward,ACEPTECH,WIN-OPS-002,10.10.8.102,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-11 12:14:19,4624,SuccessfulLogon,rthompson,ACEPTECH,WIN-FIN-001,10.10.2.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-18 14:11:02,4624,SuccessfulLogon,dlee,ACEPTECH,WIN-FIN-004,10.10.2.104,10.10.50.1,10,RemoteInteractive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-02 10:22:10,4624,SuccessfulLogon,tphillips,ACEPTECH,WIN-SALES-003,10.10.5.103,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-19 09:59:49,4624,SuccessfulLogon,hrobinson,ACEPTECH,WIN-IT-001,10.10.3.101,10.10.50.1,3,Network,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
2024-03-13 16:17:17,4624,SuccessfulLogon,wevans,ACEPTECH,WIN-SALES-006,10.10.5.106,10.10.50.1,2,Interactive,Success,,,,,,,,,,,,,,,,Normal,An account was successfully logged on.
