timestamp,event,user,source_ip,assigned_ip,vpn_server,duration_seconds,bytes_transferred,category
2024-03-19 15:51:06,VPN_CONNECT,rthompson,172.23.194.83,172.16.0.102,VPN-CORP-001,26289,242978,Normal
2024-03-20 11:53:24,VPN_CONNECT,pbrooks,172.28.34.8,172.16.0.79,VPN-CORP-001,17022,421651,Normal
2024-03-06 12:13:16,VPN_CONNECT,sturner,172.27.10.230,172.16.0.54,VPN-CORP-001,14978,283018,Normal
2024-03-14 16:01:48,VPN_CONNECT,pbrooks,172.17.141.90,172.16.0.163,VPN-CORP-001,16800,400581,Normal
2024-03-17 08:18:34,VPN_CONNECT,jsmith,172.19.185.181,172.16.0.171,VPN-CORP-001,14793,34336,Normal
2024-03-23 13:22:53,VPN_CONNECT,hrobinson,172.24.47.188,172.16.0.142,VPN-CORP-001,3921,174825,Normal
2024-03-24 09:37:39,VPN_CONNECT,kcox,172.19.185.154,172.16.0.149,VPN-CORP-001,11947,302307,Normal
2024-03-26 14:28:14,VPN_CONNECT,sturner,172.29.145.186,172.16.0.181,VPN-CORP-001,23631,378789,Normal
2024-03-16 17:19:41,VPN_CONNECT,bmorris,172.21.3.105,172.16.0.180,VPN-CORP-001,14362,163676,Normal
2024-03-18 14:05:05,VPN_CONNECT,rthompson,172.16.210.224,172.16.0.32,VPN-CORP-001,4497,445195,Normal
2024-03-05 17:35:30,VPN_CONNECT,sturner,172.17.139.176,172.16.0.184,VPN-CORP-001,14386,436384,Normal
2024-03-11 14:22:50,VPN_CONNECT,rthompson,172.23.118.45,172.16.0.128,VPN-CORP-001,10500,497773,Normal
2024-03-05 13:22:25,VPN_CONNECT,mbaker,172.21.217.112,172.16.0.104,VPN-CORP-001,6456,209945,Normal
2024-03-25 08:54:27,VPN_CONNECT,sturner,172.22.99.130,172.16.0.159,VPN-CORP-001,16502,414286,Normal
2024-03-16 13:52:39,VPN_CONNECT,tphillips,172.30.136.76,172.16.0.44,VPN-CORP-001,18239,26193,Normal
2024-03-17 14:42:20,VPN_CONNECT,mbaker,172.26.190.88,172.16.0.19,VPN-CORP-001,8208,102576,Normal
2024-03-27 08:23:06,VPN_CONNECT,tphillips,172.22.248.81,172.16.0.133,VPN-CORP-001,14397,119249,Normal
2024-03-09 15:55:40,VPN_CONNECT,rthompson,172.18.135.20,172.16.0.45,VPN-CORP-001,19217,288542,Normal
2024-03-18 08:00:27,VPN_CONNECT,jsmith,172.27.124.155,172.16.0.92,VPN-CORP-001,5242,213206,Normal
2024-03-03 08:54:11,VPN_CONNECT,kcox,172.16.18.111,172.16.0.157,VPN-CORP-001,20934,286878,Normal
2024-03-24 17:11:59,VPN_CONNECT,hrobinson,172.16.116.253,172.16.0.63,VPN-CORP-001,25814,34867,Normal
2024-03-14 16:00:49,VPN_CONNECT,jsmith,172.23.66.244,172.16.0.42,VPN-CORP-001,27691,370522,Normal
2024-03-29 10:33:52,VPN_CONNECT,tphillips,172.21.68.85,172.16.0.18,VPN-CORP-001,27671,450312,Normal
2024-03-27 08:16:19,VPN_CONNECT,pbrooks,172.22.166.120,172.16.0.44,VPN-CORP-001,4916,330626,Normal
2024-03-05 16:36:16,VPN_CONNECT,kcox,172.28.109.64,172.16.0.89,VPN-CORP-001,23780,412253,Normal
2024-03-25 13:54:46,VPN_CONNECT,jsmith,172.28.228.29,172.16.0.94,VPN-CORP-001,26232,464661,Normal
2024-03-19 16:12:04,VPN_CONNECT,mbaker,172.21.222.239,172.16.0.37,VPN-CORP-001,3511,11988,Normal
2024-03-27 12:12:05,VPN_CONNECT,bmorris,172.27.137.225,172.16.0.97,VPN-CORP-001,15618,273763,Normal
2024-03-07 09:25:53,VPN_CONNECT,nwood,172.31.218.50,172.16.0.138,VPN-CORP-001,11325,50359,Normal
2024-03-11 08:46:02,VPN_CONNECT,nwood,172.25.115.100,172.16.0.81,VPN-CORP-001,6815,242823,Normal
2024-03-26 11:12:02,VPN_CONNECT,nwood,172.27.16.130,172.16.0.140,VPN-CORP-001,7895,136358,Normal
2024-03-08 10:03:12,VPN_CONNECT,sturner,172.16.220.104,172.16.0.23,VPN-CORP-001,4257,196406,Normal
2024-03-08 08:44:54,VPN_CONNECT,bmorris,172.18.242.59,172.16.0.50,VPN-CORP-001,5333,357724,Normal
2024-03-01 15:37:51,VPN_CONNECT,pbrooks,172.22.27.254,172.16.0.171,VPN-CORP-001,22588,359081,Normal
2024-03-28 17:01:55,VPN_CONNECT,jsmith,172.17.202.235,172.16.0.114,VPN-CORP-001,23499,301593,Normal
2024-03-15 11:39:25,VPN_CONNECT,kcox,172.31.255.112,172.16.0.36,VPN-CORP-001,21324,111868,Normal
2024-03-30 17:58:30,VPN_CONNECT,mbaker,172.27.74.11,172.16.0.96,VPN-CORP-001,14553,226373,Normal
2024-03-30 12:21:01,VPN_CONNECT,pbrooks,172.22.83.35,172.16.0.133,VPN-CORP-001,24571,74002,Normal
2024-03-22 08:04:44,VPN_CONNECT,tphillips,172.25.118.66,172.16.0.60,VPN-CORP-001,25393,15050,Normal
2024-03-11 13:03:16,VPN_CONNECT,pbrooks,172.21.251.69,172.16.0.47,VPN-CORP-001,9728,333928,Normal
2024-03-15 12:20:48,VPN_CONNECT,nwood,172.23.27.78,172.16.0.19,VPN-CORP-001,4427,482301,Normal
2024-03-14 17:41:31,VPN_CONNECT,sturner,172.26.164.15,172.16.0.194,VPN-CORP-001,16720,111346,Normal
2024-03-21 13:40:24,VPN_CONNECT,mbaker,172.22.211.36,172.16.0.167,VPN-CORP-001,26214,262366,Normal
2024-03-03 15:45:25,VPN_CONNECT,bmorris,172.29.226.69,172.16.0.159,VPN-CORP-001,17489,459099,Normal
2024-03-28 14:39:17,VPN_CONNECT,rthompson,172.31.213.193,172.16.0.79,VPN-CORP-001,15456,120105,Normal
2024-03-19 08:39:16,VPN_CONNECT,hrobinson,172.18.247.204,172.16.0.167,VPN-CORP-001,23273,477213,Normal
2024-03-08 17:21:33,VPN_CONNECT,jsmith,172.29.140.233,172.16.0.89,VPN-CORP-001,26175,109119,Normal
2024-03-10 12:25:30,VPN_CONNECT,hrobinson,172.29.172.131,172.16.0.177,VPN-CORP-001,8472,185137,Normal
2024-03-27 17:28:48,VPN_CONNECT,mbaker,172.26.177.21,172.16.0.176,VPN-CORP-001,16913,369204,Normal
2024-03-02 15:42:41,VPN_CONNECT,rthompson,172.16.75.99,172.16.0.138,VPN-CORP-001,13343,89307,Normal
2024-03-17 09:14:37,VPN_CONNECT,tphillips,172.19.81.138,172.16.0.73,VPN-CORP-001,26992,29755,Normal
2024-03-16 15:41:33,VPN_CONNECT,kcox,172.19.70.92,172.16.0.110,VPN-CORP-001,18132,44106,Normal
2024-03-26 09:14:40,VPN_CONNECT,tphillips,172.19.62.46,172.16.0.137,VPN-CORP-001,26576,62450,Normal
2024-03-02 15:15:19,VPN_CONNECT,tphillips,172.19.61.162,172.16.0.43,VPN-CORP-001,21782,432070,Normal
2024-03-10 13:54:58,VPN_CONNECT,tphillips,172.17.89.252,172.16.0.169,VPN-CORP-001,1974,94558,Normal
2024-03-07 11:45:12,VPN_CONNECT,mbaker,172.29.77.203,172.16.0.193,VPN-CORP-001,18017,380588,Normal
2024-03-20 13:10:54,VPN_CONNECT,pbrooks,172.30.120.157,172.16.0.110,VPN-CORP-001,23761,456253,Normal
2024-03-04 13:48:34,VPN_CONNECT,mbaker,172.19.213.131,172.16.0.119,VPN-CORP-001,5781,32881,Normal
2024-03-05 14:26:06,VPN_CONNECT,sturner,172.22.67.200,172.16.0.63,VPN-CORP-001,11844,242372,Normal
2024-03-12 11:05:25,VPN_CONNECT,rthompson,172.31.69.222,172.16.0.117,VPN-CORP-001,26434,18109,Normal
2024-03-09 12:44:58,VPN_CONNECT,rthompson,172.28.128.203,172.16.0.135,VPN-CORP-001,19958,131326,Normal
2024-03-07 15:06:20,VPN_CONNECT,bmorris,172.20.62.203,172.16.0.128,VPN-CORP-001,27136,26507,Normal
2024-03-05 13:54:02,VPN_CONNECT,hrobinson,172.30.203.111,172.16.0.166,VPN-CORP-001,9554,287323,Normal
2024-03-13 16:57:40,VPN_CONNECT,hrobinson,172.22.77.61,172.16.0.140,VPN-CORP-001,4959,67892,Normal
2024-03-01 16:33:43,VPN_CONNECT,rthompson,172.21.200.140,172.16.0.81,VPN-CORP-001,9519,405609,Normal
2024-03-06 10:45:33,VPN_CONNECT,kcox,172.17.116.19,172.16.0.172,VPN-CORP-001,16363,147651,Normal
2024-03-01 11:42:01,VPN_CONNECT,sturner,172.24.89.116,172.16.0.197,VPN-CORP-001,22256,378175,Normal
2024-03-18 12:07:02,VPN_CONNECT,pbrooks,172.20.120.99,172.16.0.105,VPN-CORP-001,11148,167983,Normal
2024-03-01 10:59:21,VPN_CONNECT,jsmith,172.19.86.57,172.16.0.79,VPN-CORP-001,25238,285852,Normal
2024-03-10 12:53:24,VPN_CONNECT,mbaker,172.23.75.240,172.16.0.115,VPN-CORP-001,20733,316851,Normal
2024-03-17 11:08:30,VPN_CONNECT,pbrooks,172.30.253.159,172.16.0.57,VPN-CORP-001,22577,64792,Normal
2024-03-18 17:46:28,VPN_CONNECT,bmorris,172.18.200.67,172.16.0.119,VPN-CORP-001,15173,68686,Normal
2024-03-08 13:49:55,VPN_CONNECT,sturner,172.29.75.25,172.16.0.78,VPN-CORP-001,15213,310345,Normal
2024-03-10 17:02:33,VPN_CONNECT,pbrooks,172.30.10.224,172.16.0.124,VPN-CORP-001,4208,241930,Normal
2024-03-22 10:01:17,VPN_CONNECT,pbrooks,172.18.68.99,172.16.0.82,VPN-CORP-001,8974,413922,Normal
2024-03-09 15:40:51,VPN_CONNECT,sturner,172.20.243.199,172.16.0.146,VPN-CORP-001,27531,291216,Normal
2024-03-15 10:27:31,VPN_CONNECT,sturner,172.21.92.173,172.16.0.16,VPN-CORP-001,22636,239602,Normal
2024-03-27 17:08:16,VPN_CONNECT,sturner,172.16.3.195,172.16.0.160,VPN-CORP-001,18278,25487,Normal
2024-03-25 11:17:26,VPN_CONNECT,kcox,172.24.145.86,172.16.0.178,VPN-CORP-001,5946,86445,Normal
2024-03-19 15:20:57,VPN_CONNECT,kcox,172.29.229.137,172.16.0.75,VPN-CORP-001,23369,145663,Normal
2024-03-16 08:21:53,VPN_CONNECT,bmorris,172.23.14.93,172.16.0.50,VPN-CORP-001,23832,268892,Normal
2024-03-03 10:31:18,VPN_CONNECT,hrobinson,172.17.248.54,172.16.0.82,VPN-CORP-001,6548,426236,Normal
2024-03-29 16:09:03,VPN_CONNECT,bmorris,172.31.144.6,172.16.0.27,VPN-CORP-001,23665,484491,Normal
2024-03-21 10:05:31,VPN_CONNECT,sturner,172.19.98.158,172.16.0.104,VPN-CORP-001,26697,498332,Normal
2024-03-01 09:37:48,VPN_CONNECT,rthompson,172.31.145.154,172.16.0.166,VPN-CORP-001,11751,260852,Normal
2024-03-02 11:26:07,VPN_CONNECT,mbaker,172.22.12.151,172.16.0.54,VPN-CORP-001,14236,90086,Normal
2024-03-09 10:24:59,VPN_CONNECT,bmorris,172.22.234.43,172.16.0.152,VPN-CORP-001,12563,404101,Normal
2024-03-11 16:39:33,VPN_CONNECT,mbaker,172.28.117.216,172.16.0.21,VPN-CORP-001,6079,36420,Normal
2024-03-21 16:10:16,VPN_CONNECT,tphillips,172.31.17.57,172.16.0.42,VPN-CORP-001,15904,113940,Normal
2024-03-29 12:40:42,VPN_CONNECT,rthompson,172.22.82.23,172.16.0.188,VPN-CORP-001,26306,204052,Normal
2024-03-21 10:36:18,VPN_CONNECT,rthompson,172.18.228.59,172.16.0.42,VPN-CORP-001,8695,136040,Normal
2024-03-19 15:31:14,VPN_CONNECT,bmorris,172.16.193.133,172.16.0.36,VPN-CORP-001,25706,52036,Normal
2024-03-02 17:13:37,VPN_CONNECT,rthompson,172.26.48.135,172.16.0.112,VPN-CORP-001,14636,488977,Normal
2024-03-29 09:16:33,VPN_CONNECT,mbaker,172.21.213.125,172.16.0.152,VPN-CORP-001,27788,405377,Normal
2024-03-24 08:19:38,VPN_CONNECT,tphillips,172.17.222.93,172.16.0.136,VPN-CORP-001,21049,135871,Normal
2024-03-09 08:35:13,VPN_CONNECT,hrobinson,172.30.83.9,172.16.0.194,VPN-CORP-001,21209,430194,Normal
2024-03-26 14:40:00,VPN_CONNECT,pbrooks,172.19.165.8,172.16.0.17,VPN-CORP-001,5735,56961,Normal
2024-03-29 12:10:26,VPN_CONNECT,tphillips,172.24.242.250,172.16.0.72,VPN-CORP-001,25319,494179,Normal
2024-03-04 09:35:52,VPN_CONNECT,mbaker,172.31.179.211,172.16.0.124,VPN-CORP-001,8930,93970,Normal
2024-03-28 14:27:11,VPN_CONNECT,pbrooks,172.19.74.169,172.16.0.36,VPN-CORP-001,19248,316425,Normal
2024-03-25 08:47:51,VPN_CONNECT,mbaker,172.25.115.192,172.16.0.94,VPN-CORP-001,15933,163474,Normal
2024-03-20 17:11:54,VPN_CONNECT,rthompson,172.24.161.224,172.16.0.84,VPN-CORP-001,21920,201442,Normal
2024-03-06 17:57:45,VPN_CONNECT,kcox,172.26.63.214,172.16.0.82,VPN-CORP-001,11572,67796,Normal
2024-03-17 09:20:20,VPN_CONNECT,sturner,172.18.237.100,172.16.0.175,VPN-CORP-001,8542,143379,Normal
2024-03-28 11:48:18,VPN_CONNECT,pbrooks,172.16.233.82,172.16.0.170,VPN-CORP-001,15447,365402,Normal
2024-03-26 12:44:43,VPN_CONNECT,hrobinson,172.21.50.152,172.16.0.21,VPN-CORP-001,7794,422089,Normal
2024-03-15 08:55:21,VPN_CONNECT,sturner,172.20.103.223,172.16.0.103,VPN-CORP-001,8175,399086,Normal
2024-03-28 17:50:51,VPN_CONNECT,nwood,172.29.132.200,172.16.0.89,VPN-CORP-001,11430,230658,Normal
2024-03-17 09:42:22,VPN_CONNECT,hrobinson,172.19.220.175,172.16.0.13,VPN-CORP-001,27228,487392,Normal
2024-03-10 16:04:09,VPN_CONNECT,kcox,172.21.86.223,172.16.0.185,VPN-CORP-001,3722,185640,Normal
2024-03-27 08:03:30,VPN_CONNECT,rthompson,172.30.245.102,172.16.0.18,VPN-CORP-001,26576,103696,Normal
2024-03-25 11:03:03,VPN_CONNECT,pbrooks,172.22.161.199,172.16.0.52,VPN-CORP-001,28644,208904,Normal
2024-03-19 12:46:45,VPN_CONNECT,nwood,172.29.50.135,172.16.0.150,VPN-CORP-001,20952,184974,Normal
2024-03-28 17:56:10,VPN_CONNECT,jsmith,172.21.130.10,172.16.0.193,VPN-CORP-001,8762,106510,Normal
2024-03-03 10:29:41,VPN_CONNECT,sturner,172.16.90.26,172.16.0.44,VPN-CORP-001,6167,363878,Normal
2024-03-13 12:43:43,VPN_CONNECT,tphillips,172.27.181.140,172.16.0.38,VPN-CORP-001,5164,415526,Normal
2024-03-02 08:54:26,VPN_CONNECT,jsmith,172.29.243.1,172.16.0.57,VPN-CORP-001,23276,310483,Normal
2024-03-26 11:59:53,VPN_CONNECT,kcox,172.21.170.64,172.16.0.15,VPN-CORP-001,23427,16696,Normal
2024-03-03 14:15:07,VPN_CONNECT,bmorris,172.31.223.128,172.16.0.44,VPN-CORP-001,14484,493462,Normal
2024-03-21 11:12:38,VPN_CONNECT,jsmith,172.22.146.192,172.16.0.135,VPN-CORP-001,24680,236961,Normal
2024-03-05 12:30:47,VPN_CONNECT,rthompson,172.28.17.99,172.16.0.99,VPN-CORP-001,12878,451517,Normal
2024-03-22 13:26:20,VPN_CONNECT,bmorris,172.25.43.31,172.16.0.16,VPN-CORP-001,22825,131420,Normal
2024-03-01 13:13:51,VPN_CONNECT,tphillips,172.29.161.196,172.16.0.130,VPN-CORP-001,3065,416019,Normal
2024-03-30 17:38:54,VPN_CONNECT,jsmith,172.24.63.114,172.16.0.23,VPN-CORP-001,28263,91900,Normal
2024-03-04 11:07:41,VPN_CONNECT,tphillips,172.28.107.252,172.16.0.108,VPN-CORP-001,15098,143467,Normal
2024-03-23 15:07:39,VPN_CONNECT,sturner,172.21.230.211,172.16.0.156,VPN-CORP-001,10405,186924,Normal
2024-03-26 11:50:20,VPN_CONNECT,rthompson,172.19.138.135,172.16.0.158,VPN-CORP-001,11595,218590,Normal
2024-03-14 08:56:51,VPN_CONNECT,rthompson,172.17.117.69,172.16.0.139,VPN-CORP-001,13420,65672,Normal
2024-03-08 08:18:26,VPN_CONNECT,pbrooks,172.30.144.86,172.16.0.143,VPN-CORP-001,27923,111824,Normal
2024-03-30 08:58:07,VPN_CONNECT,rthompson,172.16.7.214,172.16.0.105,VPN-CORP-001,7778,133317,Normal
2024-03-01 11:21:49,VPN_CONNECT,jsmith,172.23.245.213,172.16.0.72,VPN-CORP-001,12733,435628,Normal
2024-03-18 09:59:28,VPN_CONNECT,jsmith,172.27.47.129,172.16.0.145,VPN-CORP-001,8491,57771,Normal
2024-03-18 12:11:49,VPN_CONNECT,jsmith,172.16.122.67,172.16.0.115,VPN-CORP-001,16388,336940,Normal
2024-03-12 10:32:46,VPN_CONNECT,pbrooks,172.18.52.200,172.16.0.29,VPN-CORP-001,19726,391946,Normal
2024-03-10 11:11:40,VPN_CONNECT,jsmith,172.26.122.108,172.16.0.105,VPN-CORP-001,5616,213891,Normal
2024-03-23 16:30:05,VPN_CONNECT,nwood,172.24.238.120,172.16.0.70,VPN-CORP-001,22676,380095,Normal
2024-03-27 12:27:12,VPN_CONNECT,bmorris,172.29.62.167,172.16.0.30,VPN-CORP-001,19065,457547,Normal
2024-03-12 10:04:40,VPN_CONNECT,jsmith,172.27.37.251,172.16.0.98,VPN-CORP-001,5140,252208,Normal
2024-03-19 13:25:37,VPN_CONNECT,pbrooks,172.16.1.210,172.16.0.122,VPN-CORP-001,5237,441339,Normal
2024-03-27 11:27:10,VPN_CONNECT,jsmith,172.22.185.54,172.16.0.153,VPN-CORP-001,10496,380958,Normal
2024-03-03 10:03:10,VPN_CONNECT,mbaker,172.28.227.157,172.16.0.129,VPN-CORP-001,14639,268531,Normal
2024-03-04 15:06:14,VPN_CONNECT,tphillips,172.16.246.184,172.16.0.75,VPN-CORP-001,16702,448594,Normal
2024-03-01 09:55:28,VPN_CONNECT,sturner,172.28.59.106,172.16.0.107,VPN-CORP-001,8264,266442,Normal
2024-03-27 09:11:46,VPN_CONNECT,sturner,172.17.81.56,172.16.0.25,VPN-CORP-001,8604,154423,Normal
2024-03-26 15:37:28,VPN_CONNECT,hrobinson,172.27.86.10,172.16.0.75,VPN-CORP-001,9229,203006,Normal
2024-03-25 10:58:05,VPN_CONNECT,pbrooks,172.20.72.122,172.16.0.165,VPN-CORP-001,19016,57939,Normal
2024-03-10 15:48:36,VPN_CONNECT,hrobinson,172.19.107.225,172.16.0.71,VPN-CORP-001,6347,74011,Normal
2024-03-22 14:24:06,VPN_CONNECT,sturner,172.17.207.54,172.16.0.132,VPN-CORP-001,4789,248252,Normal
2024-03-08 14:40:40,VPN_CONNECT,sturner,172.28.175.43,172.16.0.180,VPN-CORP-001,20747,142277,Normal
2024-03-30 11:35:32,VPN_CONNECT,kcox,172.30.44.185,172.16.0.93,VPN-CORP-001,20110,139345,Normal
2024-03-01 08:35:03,VPN_CONNECT,rthompson,172.31.66.124,172.16.0.78,VPN-CORP-001,27125,457461,Normal
2024-03-03 09:00:12,VPN_CONNECT,kcox,172.25.240.194,172.16.0.20,VPN-CORP-001,5483,363195,Normal
2024-03-02 09:44:13,VPN_CONNECT,pbrooks,172.24.73.202,172.16.0.135,VPN-CORP-001,24822,123206,Normal
2024-03-13 11:43:34,VPN_CONNECT,bmorris,172.30.61.76,172.16.0.190,VPN-CORP-001,2857,468057,Normal
2024-03-18 15:35:48,VPN_CONNECT,bmorris,172.31.69.9,172.16.0.82,VPN-CORP-001,18902,369670,Normal
2024-03-24 11:39:51,VPN_CONNECT,sturner,172.18.118.168,172.16.0.36,VPN-CORP-001,27965,232100,Normal
2024-03-18 14:55:23,VPN_CONNECT,mbaker,172.16.72.162,172.16.0.180,VPN-CORP-001,5319,128558,Normal
2024-03-30 13:31:50,VPN_CONNECT,bmorris,172.24.154.215,172.16.0.197,VPN-CORP-001,17110,234363,Normal
2024-03-22 10:55:34,VPN_CONNECT,bmorris,172.23.41.181,172.16.0.86,VPN-CORP-001,17583,389080,Normal
2024-03-17 13:49:47,VPN_CONNECT,sturner,172.17.146.193,172.16.0.179,VPN-CORP-001,27608,260551,Normal
2024-03-05 15:02:38,VPN_CONNECT,rthompson,172.24.131.214,172.16.0.106,VPN-CORP-001,22755,120704,Normal
2024-03-26 15:48:37,VPN_CONNECT,tphillips,172.29.29.3,172.16.0.200,VPN-CORP-001,23109,369936,Normal
2024-03-21 14:21:30,VPN_CONNECT,pbrooks,172.16.24.125,172.16.0.107,VPN-CORP-001,13218,173038,Normal
2024-03-27 08:26:56,VPN_CONNECT,nwood,172.30.180.83,172.16.0.113,VPN-CORP-001,12708,150651,Normal
2024-03-23 08:46:01,VPN_CONNECT,jsmith,172.26.225.201,172.16.0.198,VPN-CORP-001,27598,375158,Normal
2024-03-23 11:27:14,VPN_CONNECT,mbaker,172.18.21.212,172.16.0.139,VPN-CORP-001,10142,188545,Normal
2024-03-18 16:46:09,VPN_CONNECT,tphillips,172.28.153.79,172.16.0.19,VPN-CORP-001,11820,198335,Normal
2024-03-18 10:52:50,VPN_CONNECT,nwood,172.31.68.39,172.16.0.143,VPN-CORP-001,1847,312125,Normal
2024-03-15 14:21:17,VPN_CONNECT,pbrooks,172.22.99.53,172.16.0.157,VPN-CORP-001,20621,78525,Normal
2024-03-01 11:39:38,VPN_CONNECT,sturner,172.21.70.88,172.16.0.71,VPN-CORP-001,23065,294120,Normal
2024-03-18 13:28:20,VPN_CONNECT,jsmith,172.23.220.52,172.16.0.138,VPN-CORP-001,16146,64283,Normal
2024-03-05 11:56:22,VPN_CONNECT,jsmith,172.23.104.119,172.16.0.99,VPN-CORP-001,24780,370707,Normal
2024-03-26 09:13:03,VPN_CONNECT,mbaker,172.21.220.138,172.16.0.128,VPN-CORP-001,8040,393175,Normal
2024-03-26 10:58:49,VPN_CONNECT,mbaker,172.18.93.169,172.16.0.14,VPN-CORP-001,9508,112320,Normal
2024-03-08 10:16:48,VPN_CONNECT,sturner,172.24.169.251,172.16.0.119,VPN-CORP-001,22868,226977,Normal
2024-03-09 16:28:49,VPN_CONNECT,jsmith,172.31.132.13,172.16.0.174,VPN-CORP-001,3030,155703,Normal
2024-03-16 17:10:41,VPN_CONNECT,nwood,172.25.75.76,172.16.0.90,VPN-CORP-001,12048,34697,Normal
2024-03-25 09:31:55,VPN_CONNECT,nwood,172.17.238.111,172.16.0.91,VPN-CORP-001,8295,252757,Normal
2024-03-28 09:14:59,VPN_CONNECT,jsmith,172.27.67.32,172.16.0.32,VPN-CORP-001,26892,123941,Normal
2024-03-09 12:32:59,VPN_CONNECT,jsmith,172.17.180.24,172.16.0.15,VPN-CORP-001,24557,307261,Normal
2024-03-27 12:14:16,VPN_CONNECT,hrobinson,172.27.155.35,172.16.0.153,VPN-CORP-001,3619,300400,Normal
2024-03-09 11:37:05,VPN_CONNECT,kcox,172.28.178.220,172.16.0.104,VPN-CORP-001,13106,483341,Normal
2024-03-24 12:30:12,VPN_CONNECT,kcox,172.23.165.112,172.16.0.22,VPN-CORP-001,19104,280911,Normal
2024-03-15 11:53:43,VPN_CONNECT,bmorris,172.23.213.198,172.16.0.150,VPN-CORP-001,9823,370372,Normal
2024-03-15 12:58:32,VPN_CONNECT,nwood,172.29.239.131,172.16.0.118,VPN-CORP-001,8752,404963,Normal
2024-03-08 16:45:26,VPN_CONNECT,mbaker,172.20.220.129,172.16.0.30,VPN-CORP-001,16090,203770,Normal
2024-03-18 16:32:06,VPN_CONNECT,tphillips,172.19.186.237,172.16.0.113,VPN-CORP-001,2057,308667,Normal
2024-03-17 16:10:58,VPN_CONNECT,tphillips,172.28.106.125,172.16.0.144,VPN-CORP-001,16046,101499,Normal
2024-03-01 08:57:56,VPN_CONNECT,rthompson,172.31.176.6,172.16.0.198,VPN-CORP-001,28770,263960,Normal
2024-03-03 10:25:41,VPN_CONNECT,kcox,172.21.191.168,172.16.0.18,VPN-CORP-001,18676,299117,Normal
2024-03-28 15:45:13,VPN_CONNECT,mbaker,172.28.244.21,172.16.0.138,VPN-CORP-001,13903,442378,Normal
2024-03-17 16:52:13,VPN_CONNECT,mbaker,172.28.83.226,172.16.0.194,VPN-CORP-001,6120,412682,Normal
2024-03-17 10:34:56,VPN_CONNECT,kcox,172.31.161.190,172.16.0.159,VPN-CORP-001,8090,368428,Normal
2024-03-22 11:58:35,VPN_CONNECT,jsmith,172.17.168.121,172.16.0.36,VPN-CORP-001,17851,41459,Normal
2024-03-26 16:54:03,VPN_CONNECT,kcox,172.26.223.191,172.16.0.121,VPN-CORP-001,2214,466804,Normal
2024-03-19 09:55:22,VPN_CONNECT,rthompson,172.19.114.226,172.16.0.14,VPN-CORP-001,28777,318166,Normal
2024-03-03 09:21:25,VPN_CONNECT,pbrooks,172.28.152.31,172.16.0.179,VPN-CORP-001,19505,30933,Normal
2024-03-04 09:54:03,VPN_CONNECT,kcox,172.19.15.61,172.16.0.126,VPN-CORP-001,11234,145933,Normal
2024-03-09 08:33:11,VPN_CONNECT,mbaker,172.31.69.251,172.16.0.104,VPN-CORP-001,14523,148230,Normal
2024-03-28 13:26:11,VPN_CONNECT,tphillips,172.24.88.26,172.16.0.121,VPN-CORP-001,3989,484552,Normal
2024-03-25 11:27:46,VPN_CONNECT,sturner,172.16.95.252,172.16.0.186,VPN-CORP-001,1880,144791,Normal
2024-03-22 11:00:48,VPN_CONNECT,nwood,172.22.109.241,172.16.0.108,VPN-CORP-001,24856,445070,Normal
2024-03-11 12:42:31,VPN_CONNECT,sturner,172.26.247.72,172.16.0.36,VPN-CORP-001,18505,180375,Normal
2024-03-27 14:40:12,VPN_CONNECT,sturner,172.29.151.202,172.16.0.39,VPN-CORP-001,19740,101068,Normal
2024-03-05 12:40:56,VPN_CONNECT,tphillips,172.23.246.229,172.16.0.38,VPN-CORP-001,5972,24516,Normal
2024-03-10 13:48:38,VPN_CONNECT,pbrooks,172.21.68.227,172.16.0.193,VPN-CORP-001,18608,379008,Normal
2024-03-24 10:11:08,VPN_CONNECT,rthompson,172.18.165.149,172.16.0.65,VPN-CORP-001,21193,206084,Normal
2024-03-07 13:31:53,VPN_CONNECT,pbrooks,172.21.104.179,172.16.0.139,VPN-CORP-001,18670,486869,Normal
2024-03-25 15:45:07,VPN_CONNECT,rthompson,172.23.58.19,172.16.0.69,VPN-CORP-001,7072,175462,Normal
2024-03-14 15:33:05,VPN_CONNECT,bmorris,172.21.47.46,172.16.0.104,VPN-CORP-001,26590,404693,Normal
2024-03-20 11:16:16,VPN_CONNECT,mbaker,172.31.149.19,172.16.0.122,VPN-CORP-001,27062,350740,Normal
2024-03-23 08:26:05,VPN_CONNECT,mbaker,172.30.33.250,172.16.0.152,VPN-CORP-001,13130,440311,Normal
2024-03-04 10:10:34,VPN_CONNECT,tphillips,172.25.71.84,172.16.0.135,VPN-CORP-001,20507,117374,Normal
2024-03-27 11:15:02,VPN_CONNECT,sturner,172.30.31.33,172.16.0.186,VPN-CORP-001,15001,428949,Normal
2024-03-29 13:13:22,VPN_CONNECT,jsmith,172.30.96.60,172.16.0.75,VPN-CORP-001,22527,409806,Normal
2024-03-14 16:36:33,VPN_CONNECT,hrobinson,172.16.27.75,172.16.0.135,VPN-CORP-001,14410,20900,Normal
2024-03-01 08:17:55,VPN_CONNECT,jsmith,172.16.136.234,172.16.0.162,VPN-CORP-001,3869,430535,Normal
2024-03-14 09:08:17,VPN_CONNECT,pbrooks,172.24.20.137,172.16.0.118,VPN-CORP-001,6479,388885,Normal
